,link,size,filing_date,year,cik
2475,https://www.sec.gov/Archives/edgar/data/1078207/000107820715000028/0001078207-15-000028-index.htm,69 KB,2015-06-01,2015,0001078207
2484,https://www.sec.gov/Archives/edgar/data/1406666/000140666615000018/0001406666-15-000018-index.htm,33 KB,2015-05-14,2015,0001406666
2490,https://www.sec.gov/Archives/edgar/data/889331/000143774915011474/0001437749-15-011474-index.htm,24 KB,2015-06-01,2015,0000889331
2500,https://www.sec.gov/Archives/edgar/data/1073404/000110465915020666/0001104659-15-020666-index.htm,23 KB,2015-03-18,2015,0001073404
2506,https://www.sec.gov/Archives/edgar/data/764478/000076447815000026/0000764478-15-000026-index.htm,155 KB,2015-06-01,2015,0000764478
2516,https://www.sec.gov/Archives/edgar/data/1049521/000104952115000021/0001049521-15-000021-index.htm,53 KB,2015-05-29,2015,0001049521
2522,https://www.sec.gov/Archives/edgar/data/780571/000078057115000022/0000780571-15-000022-index.htm,31 KB,2015-05-29,2015,0000780571
2525,https://www.sec.gov/Archives/edgar/data/885306/000119312515204264/0001193125-15-204264-index.htm,149 KB,2015-05-28,2015,0000885306
2529,https://www.sec.gov/Archives/edgar/data/1059562/000105956215000026/0001059562-15-000026-index.htm,48 KB,2015-06-01,2015,0001059562
2536,https://www.sec.gov/Archives/edgar/data/800459/000119312515209364/0001193125-15-209364-index.htm,266 KB,2015-06-01,2015,0000800459
2542,https://www.sec.gov/Archives/edgar/data/31235/000114036115022559/0001140361-15-022559-index.htm,256 KB,2015-06-01,2015,0000031235
2548,https://www.sec.gov/Archives/edgar/data/1070304/000119312515207681/0001193125-15-207681-index.htm,21 KB,2015-06-01,2015,0001070304
2554,https://www.sec.gov/Archives/edgar/data/16058/000119312515205628/0001193125-15-205628-index.htm,36 KB,2015-05-29,2015,0000016058
2560,https://www.sec.gov/Archives/edgar/data/804753/000080475315000028/0000804753-15-000028-index.htm,172 KB,2015-06-01,2015,0000804753
2566,https://www.sec.gov/Archives/edgar/data/21535/000119312515203741/0001193125-15-203741-index.htm,40 KB,2015-05-28,2015,0000021535
2572,https://www.sec.gov/Archives/edgar/data/1613103/000119312515201946/0001193125-15-201946-index.htm,75 KB,2015-05-27,2015,0001613103
2577,https://www.sec.gov/Archives/edgar/data/919012/000119312515206708/0001193125-15-206708-index.htm,71 KB,2015-05-29,2015,0000919012
2583,https://www.sec.gov/Archives/edgar/data/60977/000114420415031842/0001144204-15-031842-index.htm,18 KB,2015-05-18,2015,0000060977
2586,https://www.sec.gov/Archives/edgar/data/1389050/000110465915041863/0001104659-15-041863-index.htm,474 KB,2015-05-29,2015,0001389050
2592,https://www.sec.gov/Archives/edgar/data/1144215/000114421515000066/0001144215-15-000066-index.htm,66 KB,2015-06-01,2015,0001144215
2598,https://www.sec.gov/Archives/edgar/data/1018963/000119312515205217/0001193125-15-205217-index.htm,21 KB,2015-05-29,2015,0001018963
2604,https://www.sec.gov/Archives/edgar/data/892553/000119312515209147/0001193125-15-209147-index.htm,46 KB,2015-06-01,2015,0000892553
2613,https://www.sec.gov/Archives/edgar/data/730263/000114420415034690/0001144204-15-034690-index.htm,275 KB,2015-06-01,2015,0000730263
2619,https://www.sec.gov/Archives/edgar/data/1126741/000110465915042032/0001104659-15-042032-index.htm,24 KB,2015-05-29,2015,0001126741
2622,https://www.sec.gov/Archives/edgar/data/1014111/000101411115000016/0001014111-15-000016-index.htm,616 KB,2015-06-01,2015,0001014111
2628,https://www.sec.gov/Archives/edgar/data/811596/000081159615000035/0000811596-15-000035-index.htm,31 KB,2015-05-29,2015,0000811596
2633,https://www.sec.gov/Archives/edgar/data/879526/000114420415033892/0001144204-15-033892-index.htm,52 KB,2015-05-28,2015,0000879526
2640,https://www.sec.gov/Archives/edgar/data/861884/000110465915041948/0001104659-15-041948-index.htm,25 KB,2015-05-29,2015,0000861884
2646,https://www.sec.gov/Archives/edgar/data/1032975/000119312515206914/0001193125-15-206914-index.htm,173 KB,2015-05-29,2015,0001032975
2652,https://www.sec.gov/Archives/edgar/data/100726/000143774915011516/0001437749-15-011516-index.htm,26 KB,2015-06-01,2015,0000100726
2653,https://www.sec.gov/Archives/edgar/data/100726/000143774915001873/0001437749-15-001873-index.htm,25 KB,2015-02-05,2015,0000100726
2659,https://www.sec.gov/Archives/edgar/data/1318568/000110465915042052/0001104659-15-042052-index.htm,45 KB,2015-05-29,2015,0001318568
2661,https://www.sec.gov/Archives/edgar/data/944809/000119312515209001/0001193125-15-209001-index.htm,38 KB,2015-06-01,2015,0000944809
2667,https://www.sec.gov/Archives/edgar/data/1160958/000143774915011529/0001437749-15-011529-index.htm,57 KB,2015-06-01,2015,0001160958
2674,https://www.sec.gov/Archives/edgar/data/879764/000119312515208147/0001193125-15-208147-index.htm,111 KB,2015-06-01,2015,0000879764
2680,https://www.sec.gov/Archives/edgar/data/867374/000119312515209183/0001193125-15-209183-index.htm,32 KB,2015-06-01,2015,0000867374
2686,https://www.sec.gov/Archives/edgar/data/1211351/000110465915042525/0001104659-15-042525-index.htm,24 KB,2015-06-01,2015,0001211351
2692,https://www.sec.gov/Archives/edgar/data/89140/000157104915004705/0001571049-15-004705-index.htm,17 KB,2015-05-29,2015,0000089140
2697,https://www.sec.gov/Archives/edgar/data/927653/000119312515209156/0001193125-15-209156-index.htm,36 KB,2015-06-01,2015,0000927653
2703,https://www.sec.gov/Archives/edgar/data/42682/000119312515208729/0001193125-15-208729-index.htm,31 KB,2015-06-01,2015,0000042682
2709,https://www.sec.gov/Archives/edgar/data/23197/000002319715000013/0000023197-15-000013-index.htm,86 KB,2015-06-01,2015,0000023197
2715,https://www.sec.gov/Archives/edgar/data/745732/000074573215000015/0000745732-15-000015-index.htm,29 KB,2015-05-29,2015,0000745732
2721,https://www.sec.gov/Archives/edgar/data/27419/000110465915042418/0001104659-15-042418-index.htm,89 KB,2015-06-01,2015,0000027419
2727,https://www.sec.gov/Archives/edgar/data/27996/000002799615000015/0000027996-15-000015-index.htm,189 KB,2015-05-28,2015,0000027996
2731,https://www.sec.gov/Archives/edgar/data/1130713/000110465915042376/0001104659-15-042376-index.htm,49 KB,2015-06-01,2015,0001130713
2737,https://www.sec.gov/Archives/edgar/data/48898/000119312515208219/0001193125-15-208219-index.htm,37 KB,2015-06-01,2015,0000048898
2744,https://www.sec.gov/Archives/edgar/data/743316/000074331615000019/0000743316-15-000019-index.htm,358 KB,2015-06-01,2015,0000743316
2746,https://www.sec.gov/Archives/edgar/data/868857/000110465915042470/0001104659-15-042470-index.htm,51 KB,2015-06-01,2015,0000868857
2751,https://www.sec.gov/Archives/edgar/data/1466593/000157104915004802/0001571049-15-004802-index.htm,20 KB,2015-06-01,2015,0001466593
2757,https://www.sec.gov/Archives/edgar/data/794367/000079436715000116/0000794367-15-000116-index.htm,200 KB,2015-05-29,2015,0000794367
2763,https://www.sec.gov/Archives/edgar/data/1530721/000090266415002713/0000902664-15-002713-index.htm,92 KB,2015-06-01,2015,0001530721
2769,https://www.sec.gov/Archives/edgar/data/1049659/000129281415001346/0001292814-15-001346-index.htm,21 KB,2015-05-26,2015,0001049659
2775,https://www.sec.gov/Archives/edgar/data/1299139/000143774915011306/0001437749-15-011306-index.htm,50 KB,2015-05-29,2015,0001299139
2776,https://www.sec.gov/Archives/edgar/data/1299139/000143774915009784/0001437749-15-009784-index.htm,49 KB,2015-05-12,2015,0001299139
2778,https://www.sec.gov/Archives/edgar/data/1120295/000112029515000045/0001120295-15-000045-index.htm,51 KB,2015-06-01,2015,0001120295
2784,https://www.sec.gov/Archives/edgar/data/72162/000005925515000071/0000059255-15-000071-index.htm,13 KB,2015-05-29,2015,0000072162
2789,https://www.sec.gov/Archives/edgar/data/789933/000078993315000041/0000789933-15-000041-index.htm,50 KB,2015-05-29,2015,0000789933
2795,https://www.sec.gov/Archives/edgar/data/1012019/000143774915011493/0001437749-15-011493-index.htm,40 KB,2015-06-01,2015,0001012019
2801,https://www.sec.gov/Archives/edgar/data/833444/000083344415000043/0000833444-15-000043-index.htm,315 KB,2015-06-01,2015,0000833444
2807,https://www.sec.gov/Archives/edgar/data/110621/000119312515204122/0001193125-15-204122-index.htm,250 KB,2015-05-28,2015,0000110621
2813,https://www.sec.gov/Archives/edgar/data/42888/000119312515208001/0001193125-15-208001-index.htm,64 KB,2015-06-01,2015,0000042888
2819,https://www.sec.gov/Archives/edgar/data/73756/000007375615000029/0000073756-15-000029-index.htm,75 KB,2015-05-29,2015,0000073756
2822,https://www.sec.gov/Archives/edgar/data/28561/000135448815002791/0001354488-15-002791-index.htm,41 KB,2015-06-01,2015,0000028561
2828,https://www.sec.gov/Archives/edgar/data/1350653/000135065315000012/0001350653-15-000012-index.htm,27 KB,2015-06-01,2015,0001350653
2832,https://www.sec.gov/Archives/edgar/data/789132/000078913215000070/0000789132-15-000070-index.htm,54 KB,2015-05-29,2015,0000789132
2839,https://www.sec.gov/Archives/edgar/data/1051251/000156459015004730/0001564590-15-004730-index.htm,87 KB,2015-05-29,2015,0001051251
2845,https://www.sec.gov/Archives/edgar/data/1433660/000143774915011511/0001437749-15-011511-index.htm,81 KB,2015-06-01,2015,0001433660
2853,https://www.sec.gov/Archives/edgar/data/103730/000010373015000026/0000103730-15-000026-index.htm,168 KB,2015-05-29,2015,0000103730
2860,https://www.sec.gov/Archives/edgar/data/103145/000110465915042471/0001104659-15-042471-index.htm,143 KB,2015-06-01,2015,0000103145
2866,https://www.sec.gov/Archives/edgar/data/915389/000091538915000038/0000915389-15-000038-index.htm,76 KB,2015-05-29,2015,0000915389
2872,https://www.sec.gov/Archives/edgar/data/1097149/000109714915000017/0001097149-15-000017-index.htm,332 KB,2015-06-01,2015,0001097149
2876,https://www.sec.gov/Archives/edgar/data/1267130/000126713015000052/0001267130-15-000052-index.htm,86 KB,2015-05-29,2015,0001267130
2882,https://www.sec.gov/Archives/edgar/data/50725/000005072515000060/0000050725-15-000060-index.htm,64 KB,2015-05-26,2015,0000050725
2888,https://www.sec.gov/Archives/edgar/data/1394029/000110465915041730/0001104659-15-041730-index.htm,71 KB,2015-05-29,2015,0001394029
2894,https://www.sec.gov/Archives/edgar/data/1000683/000113743915000086/0001137439-15-000086-index.htm,38 KB,2015-06-01,2015,0001000683
2901,https://www.sec.gov/Archives/edgar/data/12208/000001220815000029/0000012208-15-000029-index.htm,48 KB,2015-06-01,2015,0000012208
2907,https://www.sec.gov/Archives/edgar/data/45012/000004501215000089/0000045012-15-000089-index.htm,95 KB,2015-05-29,2015,0000045012
2913,https://www.sec.gov/Archives/edgar/data/1481582/000119312515205670/0001193125-15-205670-index.htm,16 KB,2015-05-29,2015,0001481582
2918,https://www.sec.gov/Archives/edgar/data/88941/000110465915042520/0001104659-15-042520-index.htm,68 KB,2015-06-01,2015,0000088941
2922,https://www.sec.gov/Archives/edgar/data/906193/000090619315000026/0000906193-15-000026-index.htm,81 KB,2015-05-29,2015,0000906193
2928,https://www.sec.gov/Archives/edgar/data/895419/000089541915000035/0000895419-15-000035-index.htm,372 KB,2015-06-01,2015,0000895419
2934,https://www.sec.gov/Archives/edgar/data/9984/000000998415000047/0000009984-15-000047-index.htm,47 KB,2015-06-01,2015,0000009984
2937,https://www.sec.gov/Archives/edgar/data/1593034/000159303415000013/0001593034-15-000013-index.htm,327 KB,2015-06-01,2015,0001593034
2946,https://www.sec.gov/Archives/edgar/data/1162194/000119312515206843/0001193125-15-206843-index.htm,123 KB,2015-05-29,2015,0001162194
2955,https://www.sec.gov/Archives/edgar/data/1001039/000100103915000147/0001001039-15-000147-index.htm,224 KB,2015-05-29,2015,0001001039
2961,https://www.sec.gov/Archives/edgar/data/29669/000119312515210490/0001193125-15-210490-index.htm,32 KB,2015-06-02,2015,0000029669
2967,https://www.sec.gov/Archives/edgar/data/33488/000114420415033885/0001144204-15-033885-index.htm,16 KB,2015-05-28,2015,0000033488
2973,https://www.sec.gov/Archives/edgar/data/851968/000085196815000055/0000851968-15-000055-index.htm,21 KB,2015-05-29,2015,0000851968
2979,https://www.sec.gov/Archives/edgar/data/882508/000088250815000018/0000882508-15-000018-index.htm,168 KB,2015-05-21,2015,0000882508
2985,https://www.sec.gov/Archives/edgar/data/351789/000089710115000743/0000897101-15-000743-index.htm,34 KB,2015-05-29,2015,0000351789
2991,https://www.sec.gov/Archives/edgar/data/1138723/000110465915042040/0001104659-15-042040-index.htm,20 KB,2015-05-29,2015,0001138723
2998,https://www.sec.gov/Archives/edgar/data/1524025/000119312515209033/0001193125-15-209033-index.htm,14 KB,2015-06-01,2015,0001524025
3008,https://www.sec.gov/Archives/edgar/data/1033767/000119312515197608/0001193125-15-197608-index.htm,13 KB,2015-05-22,2015,0001033767
3014,https://www.sec.gov/Archives/edgar/data/31107/000003110715000029/0000031107-15-000029-index.htm,37 KB,2015-06-01,2015,0000031107
3022,https://www.sec.gov/Archives/edgar/data/56701/000005670115000015/0000056701-15-000015-index.htm,27 KB,2015-05-28,2015,0000056701
3028,https://www.sec.gov/Archives/edgar/data/866609/000162828015004598/0001628280-15-004598-index.htm,1 MB,2015-06-01,2015,0000866609
3034,https://www.sec.gov/Archives/edgar/data/804328/000123445215000176/0001234452-15-000176-index.htm,497 KB,2015-05-18,2015,0000804328
3041,https://www.sec.gov/Archives/edgar/data/320187/000032018715000058/0000320187-15-000058-index.htm,96 KB,2015-06-01,2015,0000320187
3051,https://www.sec.gov/Archives/edgar/data/1333822/000110465915041734/0001104659-15-041734-index.htm,40 KB,2015-05-29,2015,0001333822
3056,https://www.sec.gov/Archives/edgar/data/866121/000086612115000014/0000866121-15-000014-index.htm,226 KB,2015-06-01,2015,0000866121
3062,https://www.sec.gov/Archives/edgar/data/849395/000114036115022191/0001140361-15-022191-index.htm,72 KB,2015-05-29,2015,0000849395
3069,https://www.sec.gov/Archives/edgar/data/1619762/000110465915042536/0001104659-15-042536-index.htm,406 KB,2015-06-01,2015,0001619762
3074,https://www.sec.gov/Archives/edgar/data/1483510/000148351015000100/0001483510-15-000100-index.htm,47 KB,2015-05-29,2015,0001483510
3081,https://www.sec.gov/Archives/edgar/data/35214/000119312515193490/0001193125-15-193490-index.htm,55 KB,2015-05-19,2015,0000035214
3087,https://www.sec.gov/Archives/edgar/data/1094084/000101968715002183/0001019687-15-002183-index.htm,16 KB,2015-05-29,2015,0001094084
3094,https://www.sec.gov/Archives/edgar/data/1120370/000110465915040712/0001104659-15-040712-index.htm,67 KB,2015-05-26,2015,0001120370
3100,https://www.sec.gov/Archives/edgar/data/68505/000119312515203214/0001193125-15-203214-index.htm,132 KB,2015-05-28,2015,0000068505
3106,https://www.sec.gov/Archives/edgar/data/1333141/000110465915042205/0001104659-15-042205-index.htm,48 KB,2015-06-01,2015,0001333141
3112,https://www.sec.gov/Archives/edgar/data/1067428/000119312515191250/0001193125-15-191250-index.htm,33 KB,2015-05-18,2015,0001067428
3116,https://www.sec.gov/Archives/edgar/data/93676/000143774915011290/0001437749-15-011290-index.htm,28 KB,2015-05-29,2015,0000093676
3122,https://www.sec.gov/Archives/edgar/data/101984/000010198415000028/0000101984-15-000028-index.htm,161 KB,2015-06-01,2015,0000101984
3132,https://www.sec.gov/Archives/edgar/data/883980/000110465915040363/0001104659-15-040363-index.htm,899 KB,2015-05-22,2015,0000883980
3140,https://www.sec.gov/Archives/edgar/data/1350593/000135059315000023/0001350593-15-000023-index.htm,25 KB,2015-05-29,2015,0001350593
3149,https://www.sec.gov/Archives/edgar/data/95953/000009595315000070/0000095953-15-000070-index.htm,58 KB,2015-05-29,2015,0000095953
3156,https://www.sec.gov/Archives/edgar/data/8146/000119312515205434/0001193125-15-205434-index.htm,14 KB,2015-05-29,2015,0000008146
3162,https://www.sec.gov/Archives/edgar/data/1593936/000110465915042466/0001104659-15-042466-index.htm,52 KB,2015-06-01,2015,0001593936
3167,https://www.sec.gov/Archives/edgar/data/811240/000156459015004744/0001564590-15-004744-index.htm,61 KB,2015-05-29,2015,0000811240
3173,https://www.sec.gov/Archives/edgar/data/1606757/000160675715000019/0001606757-15-000019-index.htm,1 MB,2015-05-28,2015,0001606757
3178,https://www.sec.gov/Archives/edgar/data/109177/000095014215001270/0000950142-15-001270-index.htm,18 KB,2015-06-01,2015,0000109177
3185,https://www.sec.gov/Archives/edgar/data/808450/000119312515202082/0001193125-15-202082-index.htm,38 KB,2015-05-27,2015,0000808450
3191,https://www.sec.gov/Archives/edgar/data/1012100/000119312515205245/0001193125-15-205245-index.htm,13 KB,2015-05-29,2015,0001012100
3197,https://www.sec.gov/Archives/edgar/data/1121484/000143774915011439/0001437749-15-011439-index.htm,94 KB,2015-06-01,2015,0001121484
3203,https://www.sec.gov/Archives/edgar/data/72333/000007233315000093/0000072333-15-000093-index.htm,111 KB,2015-06-01,2015,0000072333
3207,https://www.sec.gov/Archives/edgar/data/106618/000010661815000014/0000106618-15-000014-index.htm,61 KB,2015-05-29,2015,0000106618
3213,https://www.sec.gov/Archives/edgar/data/1290900/000119312515208681/0001193125-15-208681-index.htm,144 KB,2015-06-01,2015,0001290900
3219,https://www.sec.gov/Archives/edgar/data/82811/000008281115000089/0000082811-15-000089-index.htm,315 KB,2015-06-01,2015,0000082811
3226,https://www.sec.gov/Archives/edgar/data/897429/000089742915000113/0000897429-15-000113-index.htm,107 KB,2015-04-29,2015,0000897429
3236,https://www.sec.gov/Archives/edgar/data/89800/000119312515206628/0001193125-15-206628-index.htm,39 KB,2015-05-29,2015,0000089800
3242,https://www.sec.gov/Archives/edgar/data/1033905/000103390515000089/0001033905-15-000089-index.htm,70 KB,2015-05-29,2015,0001033905
3248,https://www.sec.gov/Archives/edgar/data/46619/000004661915000029/0000046619-15-000029-index.htm,83 KB,2015-05-28,2015,0000046619
3254,https://www.sec.gov/Archives/edgar/data/1750/000110465915042298/0001104659-15-042298-index.htm,72 KB,2015-06-01,2015,0000001750
3259,https://www.sec.gov/Archives/edgar/data/1111759/000119312515205098/0001193125-15-205098-index.htm,146 KB,2015-05-29,2015,0001111759
3264,https://www.sec.gov/Archives/edgar/data/894237/000114036115022498/0001140361-15-022498-index.htm,540 KB,2015-06-01,2015,0000894237
3269,https://www.sec.gov/Archives/edgar/data/827054/000082705415000106/0000827054-15-000106-index.htm,528 KB,2015-06-01,2015,0000827054
3275,https://www.sec.gov/Archives/edgar/data/94845/000009484515000022/0000094845-15-000022-index.htm,59 KB,2015-06-01,2015,0000094845
3281,https://www.sec.gov/Archives/edgar/data/315374/000114420415034662/0001144204-15-034662-index.htm,44 KB,2015-06-01,2015,0000315374
3287,https://www.sec.gov/Archives/edgar/data/1288469/000128846915000029/0001288469-15-000029-index.htm,223 KB,2015-06-01,2015,0001288469
3293,https://www.sec.gov/Archives/edgar/data/1020214/000119312515208647/0001193125-15-208647-index.htm,27 KB,2015-06-01,2015,0001020214
3299,https://www.sec.gov/Archives/edgar/data/42582/000119312515207804/0001193125-15-207804-index.htm,50 KB,2015-06-01,2015,0000042582
3305,https://www.sec.gov/Archives/edgar/data/1114925/000101968715002194/0001019687-15-002194-index.htm,37 KB,2015-05-29,2015,0001114925
3311,https://www.sec.gov/Archives/edgar/data/93410/000009341015000022/0000093410-15-000022-index.htm,18 KB,2015-05-21,2015,0000093410
3317,https://www.sec.gov/Archives/edgar/data/1110803/000111080315000122/0001110803-15-000122-index.htm,124 KB,2015-05-29,2015,0001110803
3323,https://www.sec.gov/Archives/edgar/data/9389/000114036115022101/0001140361-15-022101-index.htm,53 KB,2015-05-28,2015,0000009389
3329,https://www.sec.gov/Archives/edgar/data/883241/000119312515206994/0001193125-15-206994-index.htm,72 KB,2015-06-01,2015,0000883241
3335,https://www.sec.gov/Archives/edgar/data/1466258/000146625815000196/0001466258-15-000196-index.htm,45 KB,2015-06-01,2015,0001466258
3341,https://www.sec.gov/Archives/edgar/data/26780/000119312515206739/0001193125-15-206739-index.htm,36 KB,2015-05-29,2015,0000026780
3347,https://www.sec.gov/Archives/edgar/data/202058/000119312515200319/0001193125-15-200319-index.htm,197 KB,2015-05-26,2015,0000202058
3353,https://www.sec.gov/Archives/edgar/data/1180145/000118014515000016/0001180145-15-000016-index.htm,60 KB,2015-05-29,2015,0001180145
3359,https://www.sec.gov/Archives/edgar/data/849869/000084986915000029/0000849869-15-000029-index.htm,69 KB,2015-06-01,2015,0000849869
3365,https://www.sec.gov/Archives/edgar/data/708821/000114036115022386/0001140361-15-022386-index.htm,30 KB,2015-05-29,2015,0000708821
3368,https://www.sec.gov/Archives/edgar/data/1506983/000117891315001883/0001178913-15-001883-index.htm,23 KB,2015-06-01,2015,0001506983
3373,https://www.sec.gov/Archives/edgar/data/915913/000119312515204296/0001193125-15-204296-index.htm,13 KB,2015-05-28,2015,0000915913
3379,https://www.sec.gov/Archives/edgar/data/1280452/000143774915011514/0001437749-15-011514-index.htm,30 KB,2015-06-01,2015,0001280452
3385,https://www.sec.gov/Archives/edgar/data/1420800/000142080015000019/0001420800-15-000019-index.htm,441 KB,2015-06-01,2015,0001420800
3391,https://www.sec.gov/Archives/edgar/data/926326/000092632615000021/0000926326-15-000021-index.htm,149 KB,2015-05-29,2015,0000926326
3397,https://www.sec.gov/Archives/edgar/data/1109345/000117891315001867/0001178913-15-001867-index.htm,31 KB,2015-06-01,2015,0001109345
3400,https://www.sec.gov/Archives/edgar/data/320340/000143774915011280/0001437749-15-011280-index.htm,26 KB,2015-05-29,2015,0000320340
3407,https://www.sec.gov/Archives/edgar/data/1001902/000119312515209004/0001193125-15-209004-index.htm,261 KB,2015-06-01,2015,0001001902
3413,https://www.sec.gov/Archives/edgar/data/1296445/000143774915011478/0001437749-15-011478-index.htm,290 KB,2015-06-01,2015,0001296445
3417,https://www.sec.gov/Archives/edgar/data/909791/000090979115000016/0000909791-15-000016-index.htm,226 KB,2015-06-01,2015,0000909791
3419,https://www.sec.gov/Archives/edgar/data/1534504/000153450415000043/0001534504-15-000043-index.htm,28 KB,2015-06-01,2015,0001534504
3425,https://www.sec.gov/Archives/edgar/data/64472/000119312515208897/0001193125-15-208897-index.htm,18 KB,2015-06-01,2015,0000064472
3431,https://www.sec.gov/Archives/edgar/data/19446/000110465915042015/0001104659-15-042015-index.htm,99 KB,2015-05-29,2015,0000019446
3438,https://www.sec.gov/Archives/edgar/data/104169/000010416915000018/0000104169-15-000018-index.htm,42 KB,2015-06-01,2015,0000104169
3446,https://www.sec.gov/Archives/edgar/data/1409375/000140937515000010/0001409375-15-000010-index.htm,28 KB,2015-05-29,2015,0001409375
3452,https://www.sec.gov/Archives/edgar/data/749098/000110465915042554/0001104659-15-042554-index.htm,545 KB,2015-06-01,2015,0000749098
3458,https://www.sec.gov/Archives/edgar/data/1439095/000119312515207787/0001193125-15-207787-index.htm,41 KB,2015-06-01,2015,0001439095
3467,https://www.sec.gov/Archives/edgar/data/1163302/000116330215000031/0001163302-15-000031-index.htm,16 KB,2015-05-29,2015,0001163302
3475,https://www.sec.gov/Archives/edgar/data/1603923/000160392315000050/0001603923-15-000050-index.htm,41 KB,2015-06-01,2015,0001603923
3480,https://www.sec.gov/Archives/edgar/data/825542/000144398415000015/0001443984-15-000015-index.htm,23 KB,2015-06-01,2015,0000825542
3487,https://www.sec.gov/Archives/edgar/data/912562/000091256215000039/0000912562-15-000039-index.htm,64 KB,2015-05-29,2015,0000912562
3492,https://www.sec.gov/Archives/edgar/data/91668/000121390015004229/0001213900-15-004229-index.htm,18 KB,2015-06-01,2015,0000091668
3497,https://www.sec.gov/Archives/edgar/data/881890/000114036115022629/0001140361-15-022629-index.htm,305 KB,2015-06-01,2015,0000881890
3503,https://www.sec.gov/Archives/edgar/data/844965/000084496515000057/0000844965-15-000057-index.htm,136 KB,2015-05-28,2015,0000844965
3508,https://www.sec.gov/Archives/edgar/data/810509/000114420415034302/0001144204-15-034302-index.htm,14 KB,2015-05-29,2015,0000810509
3511,https://www.sec.gov/Archives/edgar/data/701811/000119312515206235/0001193125-15-206235-index.htm,18 KB,2015-05-29,2015,0000701811
3517,https://www.sec.gov/Archives/edgar/data/65759/000114036115022544/0001140361-15-022544-index.htm,308 KB,2015-06-01,2015,0000065759
3523,https://www.sec.gov/Archives/edgar/data/1042893/000119312515198792/0001193125-15-198792-index.htm,17 KB,2015-05-22,2015,0001042893
3532,https://www.sec.gov/Archives/edgar/data/1413447/000119312515205533/0001193125-15-205533-index.htm,44 KB,2015-05-29,2015,0001413447
3538,https://www.sec.gov/Archives/edgar/data/1049502/000119312515207959/0001193125-15-207959-index.htm,333 KB,2015-06-01,2015,0001049502
3544,https://www.sec.gov/Archives/edgar/data/77360/000119312515209038/0001193125-15-209038-index.htm,142 KB,2015-06-01,2015,0000077360
3550,https://www.sec.gov/Archives/edgar/data/2186/000135448815002798/0001354488-15-002798-index.htm,54 KB,2015-06-01,2015,0000002186
3556,https://www.sec.gov/Archives/edgar/data/723254/000072325415000008/0000723254-15-000008-index.htm,61 KB,2015-05-29,2015,0000723254
3562,https://www.sec.gov/Archives/edgar/data/915778/000143774915011441/0001437749-15-011441-index.htm,65 KB,2015-06-01,2015,0000915778
3568,https://www.sec.gov/Archives/edgar/data/1506492/000110465915042317/0001104659-15-042317-index.htm,39 KB,2015-06-01,2015,0001506492
3574,https://www.sec.gov/Archives/edgar/data/40533/000119312515206680/0001193125-15-206680-index.htm,27 KB,2015-05-29,2015,0000040533
3580,https://www.sec.gov/Archives/edgar/data/1129260/000112926015000011/0001129260-15-000011-index.htm,70 KB,2015-05-26,2015,0001129260
3586,https://www.sec.gov/Archives/edgar/data/74303/000007430315000042/0000074303-15-000042-index.htm,101 KB,2015-05-28,2015,0000074303
3592,https://www.sec.gov/Archives/edgar/data/37996/000003799615000036/0000037996-15-000036-index.htm,67 KB,2015-05-28,2015,0000037996
3598,https://www.sec.gov/Archives/edgar/data/916365/000091636515000084/0000916365-15-000084-index.htm,304 KB,2015-06-01,2015,0000916365
3605,https://www.sec.gov/Archives/edgar/data/1048695/000104869515000010/0001048695-15-000010-index.htm,520 KB,2015-05-29,2015,0001048695
3609,https://www.sec.gov/Archives/edgar/data/790715/000143774915011552/0001437749-15-011552-index.htm,136 KB,2015-06-01,2015,0000790715
3613,https://www.sec.gov/Archives/edgar/data/945699/000119312515209061/0001193125-15-209061-index.htm,63 KB,2015-06-01,2015,0000945699
3616,https://www.sec.gov/Archives/edgar/data/60714/000119312515206084/0001193125-15-206084-index.htm,37 KB,2015-05-29,2015,0000060714
3625,https://www.sec.gov/Archives/edgar/data/93389/000114036115022564/0001140361-15-022564-index.htm,267 KB,2015-06-01,2015,0000093389
3631,https://www.sec.gov/Archives/edgar/data/874396/000119312515208347/0001193125-15-208347-index.htm,30 KB,2015-06-01,2015,0000874396
3637,https://www.sec.gov/Archives/edgar/data/1137789/000110465915042049/0001104659-15-042049-index.htm,382 KB,2015-05-29,2015,0001137789
3643,https://www.sec.gov/Archives/edgar/data/1368265/000110465915041611/0001104659-15-041611-index.htm,394 KB,2015-05-28,2015,0001368265
3649,https://www.sec.gov/Archives/edgar/data/896429/000157104915004742/0001571049-15-004742-index.htm,34 KB,2015-05-29,2015,0000896429
3655,https://www.sec.gov/Archives/edgar/data/926042/000119312515207564/0001193125-15-207564-index.htm,264 KB,2015-06-01,2015,0000926042
3660,https://www.sec.gov/Archives/edgar/data/1446159/000121465915004435/0001214659-15-004435-index.htm,33 KB,2015-06-01,2015,0001446159
3666,https://www.sec.gov/Archives/edgar/data/34067/000003406715000034/0000034067-15-000034-index.htm,41 KB,2015-05-29,2015,0000034067
3676,https://www.sec.gov/Archives/edgar/data/912463/000091246315000011/0000912463-15-000011-index.htm,79 KB,2015-05-29,2015,0000912463
3682,https://www.sec.gov/Archives/edgar/data/88790/000089710115000747/0000897101-15-000747-index.htm,166 KB,2015-05-29,2015,0000088790
