,link,size,accession_number,filing_date,year,cik,conformed_name,n_documents_in_filing,documents_in_filing_names
3235,https://www.sec.gov/Archives/edgar/data/89800/000119312516606472/0001193125-16-606472-index.htm,48 KB,0001193125-16-606472,2016-05-27,2016,0000089800,SHERWIN WILLIAMS CO,3,"['FORM SD', 'EX-1.01', 'Complete submission text file']"
3241,https://www.sec.gov/Archives/edgar/data/1033905/000103390516000174/0001033905-16-000174-index.htm,297 KB,0001033905-16-000174,2016-05-27,2016,0001033905,LUMINEX CORP,3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
3247,https://www.sec.gov/Archives/edgar/data/46619/000004661916000111/0000046619-16-000111-index.htm,80 KB,0000046619-16-000111,2016-05-27,2016,0000046619,HEICO CORP,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
3253,https://www.sec.gov/Archives/edgar/data/1750/000110465916124455/0001104659-16-124455-index.htm,68 KB,0001104659-16-124455,2016-05-31,2016,0000001750,AAR CORP,3,"['SD', 'EX-1.01', 'Complete submission text file']"
3258,https://www.sec.gov/Archives/edgar/data/1111759/000119312516607096/0001193125-16-607096-index.htm,178 KB,0001193125-16-607096,2016-05-31,2016,0001111759,SILICONWARE PRECISION INDUSTRIES CO LTD,3,"['SD', 'EX-1.01', 'Complete submission text file']"
3263,https://www.sec.gov/Archives/edgar/data/894237/000114036116067988/0001140361-16-067988-index.htm,518 KB,0001140361-16-067988,2016-06-01,2016,0000894237,COGENTIX MEDICAL INC /DE/,3,"['COGENTIX MEDICAL, INC. SD 12-31-2015', 'EXHIBIT 1.01', 'Complete submission text file']"
3268,https://www.sec.gov/Archives/edgar/data/827054/000082705416000347/0000827054-16-000347-index.htm,644 KB,0000827054-16-000347,2016-05-26,2016,0000827054,MICROCHIP TECHNOLOGY INC,4,"['SD', 'EXHIBIT 1.01', '', 'Complete submission text file']"
3274,https://www.sec.gov/Archives/edgar/data/94845/000009484516000063/0000094845-16-000063-index.htm,61 KB,0000094845-16-000063,2016-05-31,2016,0000094845,LEVI STRAUSS & CO,3,"['2016 FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
3280,https://www.sec.gov/Archives/edgar/data/315374/000114420416105682/0001144204-16-105682-index.htm,248 KB,0001144204-16-105682,2016-05-31,2016,0000315374,HURCO COMPANIES INC,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
3286,https://www.sec.gov/Archives/edgar/data/1288469/000128846916000072/0001288469-16-000072-index.htm,250 KB,0001288469-16-000072,2016-05-31,2016,0001288469,MAXLINEAR INC,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
3292,https://www.sec.gov/Archives/edgar/data/1020214/000119312516608461/0001193125-16-608461-index.htm,36 KB,0001193125-16-608461,2016-05-31,2016,0001020214,CERUS CORP,3,"['SD', 'EX-1.01', 'Complete submission text file']"
3298,https://www.sec.gov/Archives/edgar/data/42582/000119312516607531/0001193125-16-607531-index.htm,64 KB,0001193125-16-607531,2016-05-31,2016,0000042582,GOODYEAR TIRE & RUBBER CO /OH/,3,"['FORM SD', 'EX-1.01', 'Complete submission text file']"
3304,https://www.sec.gov/Archives/edgar/data/1114925/000101968716006466/0001019687-16-006466-index.htm,40 KB,0001019687-16-006466,2016-05-26,2016,0001114925,LANTRONIX INC,3,"['LANTRONIX, INC. SPECIALIZED DISCLOSURE REPORT', 'CONFLICT MINERALS REPORT', 'Complete submission text file']"
3316,https://www.sec.gov/Archives/edgar/data/1110803/000111080316000192/0001110803-16-000192-index.htm,40 KB,0001110803-16-000192,2016-05-25,2016,0001110803,"ILLUMINA, INC.",3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
3322,https://www.sec.gov/Archives/edgar/data/9389/000000938916000033/0000009389-16-000033-index.htm,255 KB,0000009389-16-000033,2016-05-20,2016,0000009389,BALL Corp,3,"['', '', 'Complete submission text file']"
3328,https://www.sec.gov/Archives/edgar/data/883241/000119312516608358/0001193125-16-608358-index.htm,61 KB,0001193125-16-608358,2016-05-31,2016,0000883241,SYNOPSYS INC,3,"['SD', 'EX-1.01', 'Complete submission text file']"
3334,https://www.sec.gov/Archives/edgar/data/1466258/000146625816000420/0001466258-16-000420-index.htm,432 KB,0001466258-16-000420,2016-05-31,2016,0001466258,Ingersoll-Rand plc,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
3340,https://www.sec.gov/Archives/edgar/data/26780/000119312516606541/0001193125-16-606541-index.htm,38 KB,0001193125-16-606541,2016-05-27,2016,0000026780,DANA INC,3,"['SD', 'EX-1.01', 'Complete submission text file']"
3346,https://www.sec.gov/Archives/edgar/data/202058/000020205816000010/0000202058-16-000010-index.htm,95 KB,0000202058-16-000010,2016-05-27,2016,0000202058,"L3HARRIS TECHNOLOGIES, INC. /DE/",5,"['SD', 'EXHIBIT 1.01', '', '', 'Complete submission text file']"
3352,https://www.sec.gov/Archives/edgar/data/1180145/000118014516000079/0001180145-16-000079-index.htm,60 KB,0001180145-16-000079,2016-05-25,2016,0001180145,Cardiovascular Systems Inc,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
3358,https://www.sec.gov/Archives/edgar/data/849869/000084986916000070/0000849869-16-000070-index.htm,97 KB,0000849869-16-000070,2016-05-31,2016,0000849869,SILGAN HOLDINGS INC,3,"['FORM SD 2015', 'CONFLICT MINERALS REPORT OF SILGAN HOLDINGS INC.', 'Complete submission text file']"
3364,https://www.sec.gov/Archives/edgar/data/708821/000114036116067887/0001140361-16-067887-index.htm,73 KB,0001140361-16-067887,2016-05-31,2016,0000708821,PAR TECHNOLOGY CORP,4,"['', 'EXHIBIT 1.01', '', 'Complete submission text file']"
3384,https://www.sec.gov/Archives/edgar/data/1420800/000119312516608362/0001193125-16-608362-index.htm,220 KB,0001193125-16-608362,2016-05-31,2016,0001420800,Colfax CORP,3,"['SD', 'EX-1.01', 'Complete submission text file']"
3390,https://www.sec.gov/Archives/edgar/data/926326/000092632616000063/0000926326-16-000063-index.htm,482 KB,0000926326-16-000063,2016-05-27,2016,0000926326,"OMNICELL, Inc",3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
3396,https://www.sec.gov/Archives/edgar/data/1109345/000117891316005601/0001178913-16-005601-index.htm,219 KB,0001178913-16-005601,2016-05-31,2016,0001109345,NOVA MEASURING INSTRUMENTS LTD,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
3406,https://www.sec.gov/Archives/edgar/data/1001902/000119312516608316/0001193125-16-608316-index.htm,212 KB,0001193125-16-608316,2016-05-31,2016,0001001902,INTEVAC INC,3,"['SD', 'EX-1.01', 'Complete submission text file']"
3412,https://www.sec.gov/Archives/edgar/data/1296445/000143774916032989/0001437749-16-032989-index.htm,313 KB,0001437749-16-032989,2016-05-31,2016,0001296445,"ORMAT TECHNOLOGIES, INC.",3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
3416,https://www.sec.gov/Archives/edgar/data/909791/000090979116000066/0000909791-16-000066-index.htm,638 KB,0000909791-16-000066,2016-05-31,2016,0000909791,ULTRATECH INC,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
3424,https://www.sec.gov/Archives/edgar/data/64472/000119312516605384/0001193125-16-605384-index.htm,19 KB,0001193125-16-605384,2016-05-27,2016,0000064472,GENCOR INDUSTRIES INC,3,"['FORM SD', 'CONFLICT MINERALS REPORT, AS REQUIRED BY ITEMS 1.01 AND 1.02 OF THIS FORM.', 'Complete submission text file']"
3430,https://www.sec.gov/Archives/edgar/data/19446/000110465916124135/0001104659-16-124135-index.htm,109 KB,0001104659-16-124135,2016-05-31,2016,0000019446,CANTEL MEDICAL CORP,3,"['SD', 'EX-1.01', 'Complete submission text file']"
3437,https://www.sec.gov/Archives/edgar/data/104169/000010416916000085/0000104169-16-000085-index.htm,47 KB,0000104169-16-000085,2016-05-31,2016,0000104169,Walmart Inc.,3,"['FORM SD', 'GRAPHIC', 'Complete submission text file']"
3440,https://www.sec.gov/Archives/edgar/data/1452751/000119312516608377/0001193125-16-608377-index.htm,46 KB,0001193125-16-608377,2016-05-31,2016,0001452751,Nimble Storage Inc,3,"['FORM SD', 'EX-1.01', 'Complete submission text file']"
3445,https://www.sec.gov/Archives/edgar/data/1409375/000140937516000034/0001409375-16-000034-index.htm,30 KB,0001409375-16-000034,2016-05-27,2016,0001409375,"ORION ENERGY SYSTEMS, INC.",3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
3451,https://www.sec.gov/Archives/edgar/data/749098/000110465916124388/0001104659-16-124388-index.htm,435 KB,0001104659-16-124388,2016-05-31,2016,0000749098,MAGNA INTERNATIONAL INC,3,"['SD', 'EX-1.01', 'Complete submission text file']"
3457,https://www.sec.gov/Archives/edgar/data/1439095/000119312516607148/0001193125-16-607148-index.htm,68 KB,0001193125-16-607148,2016-05-31,2016,0001439095,MRC GLOBAL INC.,4,"['FORM SD', 'EX-1.01', 'GRAPHIC', 'Complete submission text file']"
3474,https://www.sec.gov/Archives/edgar/data/1603923/000160392316000194/0001603923-16-000194-index.htm,451 KB,0001603923-16-000194,2016-05-31,2016,0001603923,Weatherford International plc,3,"['CONFLICT MINERALS REPORT FY2015', 'EXHIBIT 1.01 CONFLICT MINERALS REPORT', 'Complete submission text file']"
3486,https://www.sec.gov/Archives/edgar/data/912562/000091256216000093/0000912562-16-000093-index.htm,52 KB,0000912562-16-000093,2016-05-25,2016,0000912562,"GIBRALTAR INDUSTRIES, INC.",3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
3496,https://www.sec.gov/Archives/edgar/data/881890/000114036116067863/0001140361-16-067863-index.htm,236 KB,0001140361-16-067863,2016-05-31,2016,0000881890,ABAXIS INC,4,"['ABAXIS, INC. SD 12-31-2015', 'EXHIBIT 1.01', '', 'Complete submission text file']"
3502,https://www.sec.gov/Archives/edgar/data/844965/000084496516000169/0000844965-16-000169-index.htm,289 KB,0000844965-16-000169,2016-05-31,2016,0000844965,TETRA TECHNOLOGIES INC,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
3510,https://www.sec.gov/Archives/edgar/data/701811/000119312516601936/0001193125-16-601936-index.htm,17 KB,0001193125-16-601936,2016-05-25,2016,0000701811,MENTOR GRAPHICS CORP,3,"['FORM SD', 'EX-1.01', 'Complete submission text file']"
3516,https://www.sec.gov/Archives/edgar/data/65759/000101054916000621/0001010549-16-000621-index.htm,389 KB,0001010549-16-000621,2016-05-27,2016,0000065759,MICROPAC INDUSTRIES INC,3,"['', '', 'Complete submission text file']"
3531,https://www.sec.gov/Archives/edgar/data/1413447/000119312516608372/0001193125-16-608372-index.htm,196 KB,0001193125-16-608372,2016-05-31,2016,0001413447,NXP Semiconductors N.V.,3,"['SD', 'EX-1.01', 'Complete submission text file']"
3537,https://www.sec.gov/Archives/edgar/data/1049502/000119312516607532/0001193125-16-607532-index.htm,788 KB,0001193125-16-607532,2016-05-31,2016,0001049502,MKS INSTRUMENTS INC,4,"['SD', 'EX-1.01', 'GRAPHIC', 'Complete submission text file']"
3543,https://www.sec.gov/Archives/edgar/data/77360/000119312516606551/0001193125-16-606551-index.htm,206 KB,0001193125-16-606551,2016-05-27,2016,0000077360,PENTAIR plc,3,"['FORM SD', 'EX-1.01', 'Complete submission text file']"
3549,https://www.sec.gov/Archives/edgar/data/2186/000135448816007704/0001354488-16-007704-index.htm,67 KB,0001354488-16-007704,2016-05-31,2016,0000002186,BK Technologies Corp,3,"['FORM SD', 'CONFLICT MINERALS REPORT OF RELM WIRELESS CORPORATION', 'Complete submission text file']"
3555,https://www.sec.gov/Archives/edgar/data/723254/000072325416000043/0000723254-16-000043-index.htm,62 KB,0000723254-16-000043,2016-05-13,2016,0000723254,CINTAS CORP,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
3561,https://www.sec.gov/Archives/edgar/data/915778/000143774916033058/0001437749-16-033058-index.htm,194 KB,0001437749-16-033058,2016-05-31,2016,0000915778,DSP GROUP INC /DE/,3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
3567,https://www.sec.gov/Archives/edgar/data/1506492/000110465916124478/0001104659-16-124478-index.htm,56 KB,0001104659-16-124478,2016-05-31,2016,0001506492,"CHF Solutions, Inc.",3,"['SD', 'EX-1.01', 'Complete submission text file']"
3573,https://www.sec.gov/Archives/edgar/data/40533/000119312516607859/0001193125-16-607859-index.htm,28 KB,0001193125-16-607859,2016-05-31,2016,0000040533,GENERAL DYNAMICS CORP,3,"['FORM SD', 'EX-1.01', 'Complete submission text file']"
3579,https://www.sec.gov/Archives/edgar/data/1129260/000112926016000031/0001129260-16-000031-index.htm,66 KB,0001129260-16-000031,2016-05-26,2016,0001129260,"VOCERA COMMUNICATIONS, INC.",3,"[""SD CONFLICT MINERAL FILING FY'15"", ""EXHIBIT 1.01 CONFLICT MINERAL EXHIBIT FY'15"", 'Complete submission text file']"
3585,https://www.sec.gov/Archives/edgar/data/74303/000007430316000126/0000074303-16-000126-index.htm,94 KB,0000074303-16-000126,2016-05-27,2016,0000074303,OLIN Corp,3,"['FORM SD', 'CONFLICT MINERALS REPORT', 'Complete submission text file']"
3591,https://www.sec.gov/Archives/edgar/data/37996/000003799616000119/0000037996-16-000119-index.htm,91 KB,0000037996-16-000119,2016-05-26,2016,0000037996,FORD MOTOR CO,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
3597,https://www.sec.gov/Archives/edgar/data/916365/000091636516000180/0000916365-16-000180-index.htm,337 KB,0000916365-16-000180,2016-05-27,2016,0000916365,TRACTOR SUPPLY CO /DE/,4,"['SD', 'EXHIBIT 1.01 CONFLICT MINERALS REPORT', 'GRAPHIC', 'Complete submission text file']"
3604,https://www.sec.gov/Archives/edgar/data/1048695/000104869516000037/0001048695-16-000037-index.htm,543 KB,0001048695-16-000037,2016-05-31,2016,0001048695,"F5 NETWORKS, INC.",3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
3608,https://www.sec.gov/Archives/edgar/data/790715/000143774916032835/0001437749-16-032835-index.htm,140 KB,0001437749-16-032835,2016-05-26,2016,0000790715,SIGMA DESIGNS INC,3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
3612,https://www.sec.gov/Archives/edgar/data/945699/000119312516607483/0001193125-16-607483-index.htm,93 KB,0001193125-16-607483,2016-05-31,2016,0000945699,"IXYS, LLC",3,"['SD', 'EX-1.01', 'Complete submission text file']"
3615,https://www.sec.gov/Archives/edgar/data/60714/000119312516603786/0001193125-16-603786-index.htm,37 KB,0001193125-16-603786,2016-05-26,2016,0000060714,LSB INDUSTRIES INC,3,"['SD', 'EX-1.01', 'Complete submission text file']"
3624,https://www.sec.gov/Archives/edgar/data/93389/000114036116067808/0001140361-16-067808-index.htm,278 KB,0001140361-16-067808,2016-05-31,2016,0000093389,"STANDARD MOTOR PRODUCTS, INC.",4,"['STANDARD MOTOR PRODUCTS, INC SD 12-31-2015', 'EXHIBIT 1.01', '', 'Complete submission text file']"
3630,https://www.sec.gov/Archives/edgar/data/874396/000119312516604260/0001193125-16-604260-index.htm,30 KB,0001193125-16-604260,2016-05-26,2016,0000874396,"LIFETIME BRANDS, INC",3,"['FORM SD', 'EX-1.01', 'Complete submission text file']"
3636,https://www.sec.gov/Archives/edgar/data/1137789/000110465916123996/0001104659-16-123996-index.htm,374 KB,0001104659-16-123996,2016-05-27,2016,0001137789,Seagate Technology plc,4,"['SD', 'EX-1.01', 'GRAPHIC', 'Complete submission text file']"
3642,https://www.sec.gov/Archives/edgar/data/1368265/000110465916118803/0001104659-16-118803-index.htm,510 KB,0001104659-16-118803,2016-05-06,2016,0001368265,Clean Energy Fuels Corp.,3,"['SD', 'EX-1.01', 'Complete submission text file']"
3648,https://www.sec.gov/Archives/edgar/data/896429/000114036116067897/0001140361-16-067897-index.htm,30 KB,0001140361-16-067897,2016-05-31,2016,0000896429,USA TECHNOLOGIES INC,3,"['USA TECHNOLOGIES, INC. SD 12-31-2015', 'EXHIBIT 1.01', 'Complete submission text file']"
3654,https://www.sec.gov/Archives/edgar/data/926042/000119312516607122/0001193125-16-607122-index.htm,68 KB,0001193125-16-607122,2016-05-31,2016,0000926042,TATA MOTORS LTD/FI,3,"['FORM SD', 'EX-1.01', 'Complete submission text file']"
3659,https://www.sec.gov/Archives/edgar/data/1446159/000117184316010337/0001171843-16-010337-index.htm,15 KB,0001171843-16-010337,2016-05-26,2016,0001446159,Predictive Oncology Inc.,3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
3665,https://www.sec.gov/Archives/edgar/data/34067/000003406716000097/0000034067-16-000097-index.htm,43 KB,0000034067-16-000097,2016-05-31,2016,0000034067,DMC Global Inc.,3,"['BOOM CONFLICT MINERALS 2015 YEAR', 'EXHIBIT 1.01 - CONFLICT MINERALS REPORT', 'Complete submission text file']"
3671,https://www.sec.gov/Archives/edgar/data/1635881/000163588116000109/0001635881-16-000109-index.htm,475 KB,0001635881-16-000109,2016-05-27,2016,0001635881,Exterran Corp,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
3675,https://www.sec.gov/Archives/edgar/data/912463/000091246316000074/0000912463-16-000074-index.htm,103 KB,0000912463-16-000074,2016-05-31,2016,0000912463,GUESS INC,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
3681,https://www.sec.gov/Archives/edgar/data/88790/000089710116002452/0000897101-16-002452-index.htm,269 KB,0000897101-16-002452,2016-05-31,2016,0000088790,INTRICON CORP,3,"['FORM SD', 'CONFLICT MINERALS REPORT', 'Complete submission text file']"
3687,https://www.sec.gov/Archives/edgar/data/807707/000080770716000057/0000807707-16-000057-index.htm,700 KB,0000807707-16-000057,2016-05-31,2016,0000807707,VOXX International Corp,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
3693,https://www.sec.gov/Archives/edgar/data/771266/000077126616000079/0000771266-16-000079-index.htm,52 KB,0000771266-16-000079,2016-05-11,2016,0000771266,KOPIN CORP,3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
3699,https://www.sec.gov/Archives/edgar/data/1341439/000119312516608315/0001193125-16-608315-index.htm,33 KB,0001193125-16-608315,2016-05-31,2016,0001341439,ORACLE CORP,3,"['FORM SD', 'EX-1.01', 'Complete submission text file']"
3705,https://www.sec.gov/Archives/edgar/data/318833/000031883316000020/0000318833-16-000020-index.htm,46 KB,0000318833-16-000020,2016-05-31,2016,0000318833,TEAM INC,3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
3717,https://www.sec.gov/Archives/edgar/data/1116942/000119312516603750/0001193125-16-603750-index.htm,303 KB,0001193125-16-603750,2016-05-26,2016,0001116942,TTM TECHNOLOGIES INC,7,"['SD', 'EX-1.01', 'GRAPHIC', 'GRAPHIC', 'GRAPHIC', 'GRAPHIC', 'Complete submission text file']"
3726,https://www.sec.gov/Archives/edgar/data/18230/000110465916123862/0001104659-16-123862-index.htm,69 KB,0001104659-16-123862,2016-05-27,2016,0000018230,CATERPILLAR INC,3,"['SD', 'EX-1.01', 'Complete submission text file']"
3732,https://www.sec.gov/Archives/edgar/data/1109138/000117891316005585/0001178913-16-005585-index.htm,438 KB,0001178913-16-005585,2016-05-31,2016,0001109138,CAMTEK LTD,5,"['SD', 'EXHIBIT 1.01', '', '', 'Complete submission text file']"
3738,https://www.sec.gov/Archives/edgar/data/1050825/000105082516000284/0001050825-16-000284-index.htm,307 KB,0001050825-16-000284,2016-05-18,2016,0001050825,STEELCASE INC,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
3749,https://www.sec.gov/Archives/edgar/data/816761/000119312516608270/0001193125-16-608270-index.htm,103 KB,0001193125-16-608270,2016-05-31,2016,0000816761,TERADATA CORP /DE/,3,"['FORM SD', 'EX-1.01', 'Complete submission text file']"
3755,https://www.sec.gov/Archives/edgar/data/818479/000081847916000071/0000818479-16-000071-index.htm,49 KB,0000818479-16-000071,2016-06-13,2016,0000818479,DENTSPLY SIRONA Inc.,3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
3761,https://www.sec.gov/Archives/edgar/data/842633/000084263316000238/0000842633-16-000238-index.htm,370 KB,0000842633-16-000238,2016-05-27,2016,0000842633,TRIMAS CORP,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
3766,https://www.sec.gov/Archives/edgar/data/1344980/000110465916113399/0001104659-16-113399-index.htm,52 KB,0001104659-16-113399,2016-04-22,2016,0001344980,"Alliance Holdings GP, L.P.",3,"['SPECIALIZED DISCLOSURE REPORT', 'EX-1.01', 'Complete submission text file']"
3772,https://www.sec.gov/Archives/edgar/data/1401708/000140170816000013/0001401708-16-000013-index.htm,51 KB,0001401708-16-000013,2016-05-27,2016,0001401708,NanoString Technologies Inc,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
3775,https://www.sec.gov/Archives/edgar/data/15847/000001584716000063/0000015847-16-000063-index.htm,22 KB,0000015847-16-000063,2016-05-31,2016,0000015847,BUTLER NATIONAL CORP,3,"['FORM SD SPECIALIZED DISCLOSURE REPORT CONFLICT MINERALS DISCLOSURE', 'CONFLICT MINERALS REPORT EXHIBIT 1.01', 'Complete submission text file']"
3781,https://www.sec.gov/Archives/edgar/data/1511737/000157104916015670/0001571049-16-015670-index.htm,281 KB,0001571049-16-015670,2016-05-31,2016,0001511737,Ubiquiti Inc.,3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
3787,https://www.sec.gov/Archives/edgar/data/887226/000088722616000040/0000887226-16-000040-index.htm,73 KB,0000887226-16-000040,2016-05-31,2016,0000887226,PERCEPTRON INC/MI,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
3792,https://www.sec.gov/Archives/edgar/data/78003/000119312516608430/0001193125-16-608430-index.htm,58 KB,0001193125-16-608430,2016-05-31,2016,0000078003,PFIZER INC,3,"['SD', 'EX-1.01', 'Complete submission text file']"
3796,https://www.sec.gov/Archives/edgar/data/6281/000000628116000070/0000006281-16-000070-index.htm,400 KB,0000006281-16-000070,2016-05-26,2016,0000006281,ANALOG DEVICES INC,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
3808,https://www.sec.gov/Archives/edgar/data/97216/000009721616000345/0000097216-16-000345-index.htm,48 KB,0000097216-16-000345,2016-05-31,2016,0000097216,TEREX CORP,3,"['SD FORM 06-01-15', 'EXHIBIT 1.01 CONFLICT MINERALS REPORT FOR 2015', 'Complete submission text file']"
3814,https://www.sec.gov/Archives/edgar/data/1492633/000119312516594479/0001193125-16-594479-index.htm,135 KB,0001193125-16-594479,2016-05-18,2016,0001492633,Nielsen Holdings plc,3,"['SD', 'EX-1.01', 'Complete submission text file']"
3833,https://www.sec.gov/Archives/edgar/data/1162461/000143774916033064/0001437749-16-033064-index.htm,31 KB,0001437749-16-033064,2016-05-31,2016,0001162461,CUTERA INC,3,"['FORM SD', '', 'Complete submission text file']"
3845,https://www.sec.gov/Archives/edgar/data/868780/000119312516602009/0001193125-16-602009-index.htm,54 KB,0001193125-16-602009,2016-05-25,2016,0000868780,"Dorman Products, Inc.",3,"['FORM SD', 'EX-1.01', 'Complete submission text file']"
3851,https://www.sec.gov/Archives/edgar/data/908255/000090825516000114/0000908255-16-000114-index.htm,47 KB,0000908255-16-000114,2016-05-24,2016,0000908255,BORGWARNER INC,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
3863,https://www.sec.gov/Archives/edgar/data/821002/000157104916015668/0001571049-16-015668-index.htm,37 KB,0001571049-16-015668,2016-05-31,2016,0000821002,G III APPAREL GROUP LTD /DE/,3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
3876,https://www.sec.gov/Archives/edgar/data/1639691/000163969116000044/0001639691-16-000044-index.htm,893 KB,0001639691-16-000044,2016-06-01,2016,0001639691,LivaNova PLC,9,"['FORM SD CONFLICT MINERALS', 'CONFLICT MINERALS REPORT FOR THE YEAR ENDED DECEMBER 31, 2015', '', '', '', '', '', '', 'Complete submission text file']"
3880,https://www.sec.gov/Archives/edgar/data/949158/000094915816000047/0000949158-16-000047-index.htm,113 KB,0000949158-16-000047,2016-05-27,2016,0000949158,CRAY INC,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
3886,https://www.sec.gov/Archives/edgar/data/109198/000119312516608482/0001193125-16-608482-index.htm,35 KB,0001193125-16-608482,2016-05-31,2016,0000109198,TJX COMPANIES INC /DE/,3,"['FORM SD', 'EX-1.01', 'Complete submission text file']"
3892,https://www.sec.gov/Archives/edgar/data/797721/000119312516605938/0001193125-16-605938-index.htm,43 KB,0001193125-16-605938,2016-05-27,2016,0000797721,VIASAT INC,3,"['SD', 'EX-1.01', 'Complete submission text file']"
3898,https://www.sec.gov/Archives/edgar/data/1101680/000110168016000080/0001101680-16-000080-index.htm,244 KB,0001101680-16-000080,2016-05-31,2016,0001101680,DASAN ZHONE SOLUTIONS INC,3,"['CONFLICT MINERALS', 'EXHIBIT 1.01', 'Complete submission text file']"
3904,https://www.sec.gov/Archives/edgar/data/1517396/000120677416006016/0001206774-16-006016-index.htm,309 KB,0001206774-16-006016,2016-05-24,2016,0001517396,STRATASYS LTD.,3,"['SPECIALIZED DISCLOSURE REPORT', 'CONFLICT MINERALS REPORT AS REQUIRED BY ITEMS 1.01 AND 1.02 OF THIS FORM', 'Complete submission text file']"
3908,https://www.sec.gov/Archives/edgar/data/1310067/000119312516607164/0001193125-16-607164-index.htm,28 KB,0001193125-16-607164,2016-05-31,2016,0001310067,SEARS HOLDINGS CORP,3,"['SD', 'EX-1.01', 'Complete submission text file']"
3914,https://www.sec.gov/Archives/edgar/data/1316644/000118518516004741/0001185185-16-004741-index.htm,41 KB,0001185185-16-004741,2016-05-31,2016,0001316644,"AeroGrow International, Inc.",3,"['SD', 'EX-1.01', 'Complete submission text file']"
3926,https://www.sec.gov/Archives/edgar/data/217346/000110465916124389/0001104659-16-124389-index.htm,461 KB,0001104659-16-124389,2016-05-31,2016,0000217346,TEXTRON INC,3,"['SD', 'EX-1.01', 'Complete submission text file']"
3931,https://www.sec.gov/Archives/edgar/data/873044/000087304416000186/0000873044-16-000186-index.htm,334 KB,0000873044-16-000186,2016-05-31,2016,0000873044,RADISYS CORP,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
3940,https://www.sec.gov/Archives/edgar/data/1267482/000101968716006504/0001019687-16-006504-index.htm,27 KB,0001019687-16-006504,2016-05-31,2016,0001267482,SEMICONDUCTOR MANUFACTURING INTERNATIONAL CORP,3,"['FORM SD', 'CONFLICT MINERALS DISCLOSURE AND REPORT', 'Complete submission text file']"
3947,https://www.sec.gov/Archives/edgar/data/703361/000162828016016794/0001628280-16-016794-index.htm,236 KB,0001628280-16-016794,2016-05-27,2016,0000703361,INTEGRATED DEVICE TECHNOLOGY INC,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
3953,https://www.sec.gov/Archives/edgar/data/884624/000156459016020075/0001564590-16-020075-index.htm,60 KB,0001564590-16-020075,2016-05-27,2016,0000884624,Orthofix Medical Inc.,3,"['SD', 'EX-1.01', 'Complete submission text file']"
3963,https://www.sec.gov/Archives/edgar/data/1579241/000157924116000070/0001579241-16-000070-index.htm,881 KB,0001579241-16-000070,2016-06-01,2016,0001579241,Allegion plc,6,"['SD', 'EXHIBIT 1.01', '', '', '', 'Complete submission text file']"
3967,https://www.sec.gov/Archives/edgar/data/1180079/000119312516608444/0001193125-16-608444-index.htm,45 KB,0001193125-16-608444,2016-05-31,2016,0001180079,"Itron Networked Solutions, Inc.",3,"['SD', 'EX-1.01', 'Complete submission text file']"
