,link,size,filing_date,year,cik
2389,https://www.sec.gov/Archives/edgar/data/937556/000093755616000293/0000937556-16-000293-index.htm,356 KB,2016-05-31,2016,0000937556
2395,https://www.sec.gov/Archives/edgar/data/1652044/000165204416000025/0001652044-16-000025-index.htm,280 KB,2016-05-31,2016,0001652044
2399,https://www.sec.gov/Archives/edgar/data/95574/000143774916033027/0001437749-16-033027-index.htm,21 KB,2016-05-31,2016,0000095574
2407,https://www.sec.gov/Archives/edgar/data/1002135/000100213516000071/0001002135-16-000071-index.htm,529 KB,2016-05-25,2016,0001002135
2413,https://www.sec.gov/Archives/edgar/data/1318605/000156459016020080/0001564590-16-020080-index.htm,223 KB,2016-05-27,2016,0001318605
2419,https://www.sec.gov/Archives/edgar/data/926282/000119312516608326/0001193125-16-608326-index.htm,53 KB,2016-05-31,2016,0000926282
2425,https://www.sec.gov/Archives/edgar/data/808362/000095010316013703/0000950103-16-013703-index.htm,441 KB,2016-05-27,2016,0000808362
2431,https://www.sec.gov/Archives/edgar/data/1551152/000110465916124500/0001104659-16-124500-index.htm,40 KB,2016-05-31,2016,0001551152
2437,https://www.sec.gov/Archives/edgar/data/1003935/000117891316005558/0001178913-16-005558-index.htm,359 KB,2016-05-31,2016,0001003935
2443,https://www.sec.gov/Archives/edgar/data/1308547/000119312516605286/0001193125-16-605286-index.htm,120 KB,2016-05-27,2016,0001308547
2446,https://www.sec.gov/Archives/edgar/data/1518587/000151858716000099/0001518587-16-000099-index.htm,34 KB,2016-05-31,2016,0001518587
2451,https://www.sec.gov/Archives/edgar/data/1395317/000119312516608248/0001193125-16-608248-index.htm,44 KB,2016-05-31,2016,0001395317
2457,https://www.sec.gov/Archives/edgar/data/1239819/000123981916000126/0001239819-16-000126-index.htm,37 KB,2016-05-31,2016,0001239819
2462,https://www.sec.gov/Archives/edgar/data/849547/000084954716000142/0000849547-16-000142-index.htm,531 KB,2016-05-31,2016,0000849547
2468,https://www.sec.gov/Archives/edgar/data/711404/000119312516608346/0001193125-16-608346-index.htm,38 KB,2016-05-31,2016,0000711404
2474,https://www.sec.gov/Archives/edgar/data/1078207/000107820716000090/0001078207-16-000090-index.htm,67 KB,2016-05-26,2016,0001078207
2483,https://www.sec.gov/Archives/edgar/data/1406666/000140666616000067/0001406666-16-000067-index.htm,334 KB,2016-05-31,2016,0001406666
2489,https://www.sec.gov/Archives/edgar/data/889331/000143774916032798/0001437749-16-032798-index.htm,25 KB,2016-05-26,2016,0000889331
2499,https://www.sec.gov/Archives/edgar/data/1073404/000110465916100968/0001104659-16-100968-index.htm,21 KB,2016-02-29,2016,0001073404
2505,https://www.sec.gov/Archives/edgar/data/764478/000076447816000072/0000764478-16-000072-index.htm,572 KB,2016-05-31,2016,0000764478
2511,https://www.sec.gov/Archives/edgar/data/1590976/000159097616000216/0001590976-16-000216-index.htm,2 MB,2016-05-16,2016,0001590976
2515,https://www.sec.gov/Archives/edgar/data/1049521/000104952116000081/0001049521-16-000081-index.htm,47 KB,2016-05-31,2016,0001049521
2521,https://www.sec.gov/Archives/edgar/data/780571/000078057116000054/0000780571-16-000054-index.htm,31 KB,2016-05-12,2016,0000780571
2524,https://www.sec.gov/Archives/edgar/data/885306/000119312516604338/0001193125-16-604338-index.htm,175 KB,2016-05-26,2016,0000885306
2528,https://www.sec.gov/Archives/edgar/data/1059562/000105956216000056/0001059562-16-000056-index.htm,52 KB,2016-05-27,2016,0001059562
2534,https://www.sec.gov/Archives/edgar/data/1592058/000119312516600641/0001193125-16-600641-index.htm,60 KB,2016-05-24,2016,0001592058
2535,https://www.sec.gov/Archives/edgar/data/800459/000119312516608287/0001193125-16-608287-index.htm,221 KB,2016-05-31,2016,0000800459
2541,https://www.sec.gov/Archives/edgar/data/31235/000114036116067847/0001140361-16-067847-index.htm,332 KB,2016-05-31,2016,0000031235
2547,https://www.sec.gov/Archives/edgar/data/1070304/000119312516607131/0001193125-16-607131-index.htm,24 KB,2016-05-31,2016,0001070304
2553,https://www.sec.gov/Archives/edgar/data/16058/000119312516608158/0001193125-16-608158-index.htm,135 KB,2016-05-31,2016,0000016058
2559,https://www.sec.gov/Archives/edgar/data/804753/000080475316000076/0000804753-16-000076-index.htm,250 KB,2016-05-20,2016,0000804753
2565,https://www.sec.gov/Archives/edgar/data/21535/000143774916032960/0001437749-16-032960-index.htm,71 KB,2016-05-27,2016,0000021535
2571,https://www.sec.gov/Archives/edgar/data/1613103/000161310316000083/0001613103-16-000083-index.htm,626 KB,2016-05-25,2016,0001613103
2576,https://www.sec.gov/Archives/edgar/data/919012/000119312516600760/0001193125-16-600760-index.htm,219 KB,2016-05-24,2016,0000919012
2582,https://www.sec.gov/Archives/edgar/data/60977/000114420416103867/0001144204-16-103867-index.htm,17 KB,2016-05-20,2016,0000060977
2585,https://www.sec.gov/Archives/edgar/data/1389050/000138905016000083/0001389050-16-000083-index.htm,763 KB,2016-05-27,2016,0001389050
2591,https://www.sec.gov/Archives/edgar/data/1144215/000114421516000232/0001144215-16-000232-index.htm,359 KB,2016-05-31,2016,0001144215
2597,https://www.sec.gov/Archives/edgar/data/1018963/000119312516608383/0001193125-16-608383-index.htm,21 KB,2016-05-31,2016,0001018963
2603,https://www.sec.gov/Archives/edgar/data/892553/000089255316000063/0000892553-16-000063-index.htm,62 KB,2016-05-31,2016,0000892553
2607,https://www.sec.gov/Archives/edgar/data/1095277/000119312516607641/0001193125-16-607641-index.htm,35 KB,2016-05-31,2016,0001095277
2612,https://www.sec.gov/Archives/edgar/data/730263/000114420416105823/0001144204-16-105823-index.htm,190 KB,2016-05-31,2016,0000730263
2618,https://www.sec.gov/Archives/edgar/data/1126741/000110465916123207/0001104659-16-123207-index.htm,24 KB,2016-05-25,2016,0001126741
2621,https://www.sec.gov/Archives/edgar/data/1014111/000114420416106672/0001144204-16-106672-index.htm,223 KB,2016-06-03,2016,0001014111
2627,https://www.sec.gov/Archives/edgar/data/811596/000081159616000102/0000811596-16-000102-index.htm,31 KB,2016-05-27,2016,0000811596
2632,https://www.sec.gov/Archives/edgar/data/879526/000114420416105296/0001144204-16-105296-index.htm,304 KB,2016-05-27,2016,0000879526
2639,https://www.sec.gov/Archives/edgar/data/861884/000110465916123896/0001104659-16-123896-index.htm,24 KB,2016-05-27,2016,0000861884
2645,https://www.sec.gov/Archives/edgar/data/1032975/000103297516000085/0001032975-16-000085-index.htm,257 KB,2016-05-31,2016,0001032975
2651,https://www.sec.gov/Archives/edgar/data/100726/000143774916033575/0001437749-16-033575-index.htm,24 KB,2016-06-09,2016,0000100726
2658,https://www.sec.gov/Archives/edgar/data/1318568/000155837016006234/0001558370-16-006234-index.htm,489 KB,2016-05-31,2016,0001318568
2666,https://www.sec.gov/Archives/edgar/data/1160958/000143774916033063/0001437749-16-033063-index.htm,69 KB,2016-05-31,2016,0001160958
2673,https://www.sec.gov/Archives/edgar/data/879764/000119312516607771/0001193125-16-607771-index.htm,198 KB,2016-05-31,2016,0000879764
2679,https://www.sec.gov/Archives/edgar/data/867374/000119312516608631/0001193125-16-608631-index.htm,245 KB,2016-05-31,2016,0000867374
2685,https://www.sec.gov/Archives/edgar/data/1211351/000110465916124463/0001104659-16-124463-index.htm,24 KB,2016-05-31,2016,0001211351
2691,https://www.sec.gov/Archives/edgar/data/89140/000157104916015530/0001571049-16-015530-index.htm,16 KB,2016-05-26,2016,0000089140
2696,https://www.sec.gov/Archives/edgar/data/927653/000119312516606652/0001193125-16-606652-index.htm,34 KB,2016-05-31,2016,0000927653
2702,https://www.sec.gov/Archives/edgar/data/42682/000119312516605242/0001193125-16-605242-index.htm,216 KB,2016-05-27,2016,0000042682
2708,https://www.sec.gov/Archives/edgar/data/23197/000002319716000057/0000023197-16-000057-index.htm,84 KB,2016-05-27,2016,0000023197
2714,https://www.sec.gov/Archives/edgar/data/745732/000074573216000051/0000745732-16-000051-index.htm,26 KB,2016-05-27,2016,0000745732
2720,https://www.sec.gov/Archives/edgar/data/27419/000110465916124281/0001104659-16-124281-index.htm,151 KB,2016-05-31,2016,0000027419
2726,https://www.sec.gov/Archives/edgar/data/27996/000002799616000089/0000027996-16-000089-index.htm,181 KB,2016-05-24,2016,0000027996
2730,https://www.sec.gov/Archives/edgar/data/1130713/000110465916124392/0001104659-16-124392-index.htm,59 KB,2016-05-31,2016,0001130713
2736,https://www.sec.gov/Archives/edgar/data/48898/000119312516608407/0001193125-16-608407-index.htm,38 KB,2016-05-31,2016,0000048898
2743,https://www.sec.gov/Archives/edgar/data/743316/000074331616000071/0000743316-16-000071-index.htm,411 KB,2016-05-31,2016,0000743316
2750,https://www.sec.gov/Archives/edgar/data/1466593/000157104916015644/0001571049-16-015644-index.htm,37 KB,2016-05-31,2016,0001466593
2756,https://www.sec.gov/Archives/edgar/data/794367/000079436716000249/0000794367-16-000249-index.htm,384 KB,2016-05-31,2016,0000794367
2762,https://www.sec.gov/Archives/edgar/data/1530721/000090445416001240/0000904454-16-001240-index.htm,337 KB,2016-05-31,2016,0001530721
2768,https://www.sec.gov/Archives/edgar/data/1049659/000129281416004720/0001292814-16-004720-index.htm,20 KB,2016-05-16,2016,0001049659
2774,https://www.sec.gov/Archives/edgar/data/1299139/000149315216010434/0001493152-16-010434-index.htm,45 KB,2016-05-31,2016,0001299139
2777,https://www.sec.gov/Archives/edgar/data/1120295/000112029516000178/0001120295-16-000178-index.htm,709 KB,2016-05-27,2016,0001120295
2783,https://www.sec.gov/Archives/edgar/data/72162/000005925516000204/0000059255-16-000204-index.htm,13 KB,2016-05-27,2016,0000072162
2788,https://www.sec.gov/Archives/edgar/data/789933/000078993316000098/0000789933-16-000098-index.htm,80 KB,2016-05-25,2016,0000789933
2794,https://www.sec.gov/Archives/edgar/data/1012019/000143774916033006/0001437749-16-033006-index.htm,42 KB,2016-05-31,2016,0001012019
2800,https://www.sec.gov/Archives/edgar/data/833444/000083344416000179/0000833444-16-000179-index.htm,100 KB,2016-05-31,2016,0000833444
2806,https://www.sec.gov/Archives/edgar/data/110621/000119312516604417/0001193125-16-604417-index.htm,782 KB,2016-05-26,2016,0000110621
2812,https://www.sec.gov/Archives/edgar/data/42888/000004288816000016/0000042888-16-000016-index.htm,540 KB,2016-05-31,2016,0000042888
2818,https://www.sec.gov/Archives/edgar/data/73756/000007375616000101/0000073756-16-000101-index.htm,488 KB,2016-05-31,2016,0000073756
2821,https://www.sec.gov/Archives/edgar/data/28561/000135448816007669/0001354488-16-007669-index.htm,51 KB,2016-05-26,2016,0000028561
2827,https://www.sec.gov/Archives/edgar/data/1350653/000135065316000077/0001350653-16-000077-index.htm,30 KB,2016-05-31,2016,0001350653
2831,https://www.sec.gov/Archives/edgar/data/789132/000078913216000229/0000789132-16-000229-index.htm,54 KB,2016-05-27,2016,0000789132
2834,https://www.sec.gov/Archives/edgar/data/318154/000119312516608431/0001193125-16-608431-index.htm,242 KB,2016-05-31,2016,0000318154
2838,https://www.sec.gov/Archives/edgar/data/1051251/000156459016020161/0001564590-16-020161-index.htm,129 KB,2016-05-31,2016,0001051251
2844,https://www.sec.gov/Archives/edgar/data/1433660/000143366016000015/0001433660-16-000015-index.htm,380 KB,2016-05-31,2016,0001433660
2848,https://www.sec.gov/Archives/edgar/data/945828/000118518516004745/0001185185-16-004745-index.htm,29 KB,2016-05-31,2016,0000945828
2852,https://www.sec.gov/Archives/edgar/data/103730/000010373016000083/0000103730-16-000083-index.htm,222 KB,2016-05-24,2016,0000103730
2859,https://www.sec.gov/Archives/edgar/data/103145/000110465916123660/0001104659-16-123660-index.htm,228 KB,2016-05-26,2016,0000103145
2865,https://www.sec.gov/Archives/edgar/data/915389/000091538916000129/0000915389-16-000129-index.htm,82 KB,2016-05-20,2016,0000915389
2871,https://www.sec.gov/Archives/edgar/data/1097149/000109714916000057/0001097149-16-000057-index.htm,516 KB,2016-05-27,2016,0001097149
2875,https://www.sec.gov/Archives/edgar/data/1267130/000126713016000182/0001267130-16-000182-index.htm,186 KB,2016-05-23,2016,0001267130
2881,https://www.sec.gov/Archives/edgar/data/50725/000005072516000134/0000050725-16-000134-index.htm,67 KB,2016-05-31,2016,0000050725
2887,https://www.sec.gov/Archives/edgar/data/1394029/000114420416105672/0001144204-16-105672-index.htm,24 KB,2016-05-31,2016,0001394029
2893,https://www.sec.gov/Archives/edgar/data/1000683/000114036116067827/0001140361-16-067827-index.htm,32 KB,2016-05-31,2016,0001000683
2896,https://www.sec.gov/Archives/edgar/data/84112/000008411216000015/0000084112-16-000015-index.htm,13 KB,2016-06-15,2016,0000084112
2900,https://www.sec.gov/Archives/edgar/data/12208/000001220816000072/0000012208-16-000072-index.htm,50 KB,2016-05-27,2016,0000012208
2906,https://www.sec.gov/Archives/edgar/data/45012/000004501216000308/0000045012-16-000308-index.htm,688 KB,2016-05-24,2016,0000045012
2912,https://www.sec.gov/Archives/edgar/data/1481582/000119312516605476/0001193125-16-605476-index.htm,16 KB,2016-05-27,2016,0001481582
2917,https://www.sec.gov/Archives/edgar/data/88941/000110465916124143/0001104659-16-124143-index.htm,66 KB,2016-05-31,2016,0000088941
2921,https://www.sec.gov/Archives/edgar/data/906193/000090619316000068/0000906193-16-000068-index.htm,642 KB,2016-05-27,2016,0000906193
2927,https://www.sec.gov/Archives/edgar/data/895419/000089541916000141/0000895419-16-000141-index.htm,722 KB,2016-05-27,2016,0000895419
2933,https://www.sec.gov/Archives/edgar/data/9984/000000998416000155/0000009984-16-000155-index.htm,41 KB,2016-05-31,2016,0000009984
2936,https://www.sec.gov/Archives/edgar/data/1593034/000119312516608360/0001193125-16-608360-index.htm,91 KB,2016-05-31,2016,0001593034
2945,https://www.sec.gov/Archives/edgar/data/1162194/000119312516608164/0001193125-16-608164-index.htm,154 KB,2016-05-31,2016,0001162194
2951,https://www.sec.gov/Archives/edgar/data/924168/000092416816000042/0000924168-16-000042-index.htm,690 KB,2016-05-24,2016,0000924168
2954,https://www.sec.gov/Archives/edgar/data/1001039/000100103916000427/0001001039-16-000427-index.htm,359 KB,2016-05-27,2016,0001001039
2960,https://www.sec.gov/Archives/edgar/data/29669/000119312516596655/0001193125-16-596655-index.htm,33 KB,2016-05-20,2016,0000029669
2966,https://www.sec.gov/Archives/edgar/data/33488/000114420416101412/0001144204-16-101412-index.htm,15 KB,2016-05-13,2016,0000033488
2972,https://www.sec.gov/Archives/edgar/data/851968/000085196816000168/0000851968-16-000168-index.htm,22 KB,2016-05-31,2016,0000851968
2978,https://www.sec.gov/Archives/edgar/data/882508/000088250816000058/0000882508-16-000058-index.htm,270 KB,2016-05-27,2016,0000882508
2984,https://www.sec.gov/Archives/edgar/data/351789/000089710116002442/0000897101-16-002442-index.htm,36 KB,2016-05-27,2016,0000351789
2990,https://www.sec.gov/Archives/edgar/data/1138723/000110465916124459/0001104659-16-124459-index.htm,22 KB,2016-05-31,2016,0001138723
2997,https://www.sec.gov/Archives/edgar/data/1524025/000119312516608146/0001193125-16-608146-index.htm,14 KB,2016-05-31,2016,0001524025
3003,https://www.sec.gov/Archives/edgar/data/1633978/000162828016016816/0001628280-16-016816-index.htm,133 KB,2016-05-31,2016,0001633978
3007,https://www.sec.gov/Archives/edgar/data/1033767/000119312516596673/0001193125-16-596673-index.htm,14 KB,2016-05-20,2016,0001033767
3013,https://www.sec.gov/Archives/edgar/data/31107/000114036116067877/0001140361-16-067877-index.htm,45 KB,2016-05-31,2016,0000031107
3021,https://www.sec.gov/Archives/edgar/data/56701/000005670116000065/0000056701-16-000065-index.htm,27 KB,2016-05-31,2016,0000056701
3027,https://www.sec.gov/Archives/edgar/data/866609/000086660916000094/0000866609-16-000094-index.htm,464 KB,2016-05-23,2016,0000866609
3033,https://www.sec.gov/Archives/edgar/data/804328/000123445216000454/0001234452-16-000454-index.htm,510 KB,2016-05-13,2016,0000804328
3040,https://www.sec.gov/Archives/edgar/data/320187/000032018716000294/0000320187-16-000294-index.htm,101 KB,2016-05-31,2016,0000320187
3050,https://www.sec.gov/Archives/edgar/data/1333822/000110465916124149/0001104659-16-124149-index.htm,41 KB,2016-05-31,2016,0001333822
3055,https://www.sec.gov/Archives/edgar/data/866121/000110465916124783/0001104659-16-124783-index.htm,415 KB,2016-06-01,2016,0000866121
3061,https://www.sec.gov/Archives/edgar/data/849395/000119312516608007/0001193125-16-608007-index.htm,51 KB,2016-05-31,2016,0000849395
3068,https://www.sec.gov/Archives/edgar/data/1619762/000110465916124515/0001104659-16-124515-index.htm,597 KB,2016-05-31,2016,0001619762
3073,https://www.sec.gov/Archives/edgar/data/1483510/000148351016000261/0001483510-16-000261-index.htm,46 KB,2016-05-27,2016,0001483510
3080,https://www.sec.gov/Archives/edgar/data/35214/000119312516603314/0001193125-16-603314-index.htm,14 KB,2016-05-26,2016,0000035214
3086,https://www.sec.gov/Archives/edgar/data/1094084/000101968716006510/0001019687-16-006510-index.htm,17 KB,2016-05-31,2016,0001094084
3093,https://www.sec.gov/Archives/edgar/data/1120370/000155837016006222/0001558370-16-006222-index.htm,106 KB,2016-05-31,2016,0001120370
3099,https://www.sec.gov/Archives/edgar/data/68505/000119312516605089/0001193125-16-605089-index.htm,159 KB,2016-05-27,2016,0000068505
3105,https://www.sec.gov/Archives/edgar/data/1333141/000110465916124144/0001104659-16-124144-index.htm,504 KB,2016-05-31,2016,0001333141
3111,https://www.sec.gov/Archives/edgar/data/1067428/000119312516605019/0001193125-16-605019-index.htm,32 KB,2016-05-27,2016,0001067428
3115,https://www.sec.gov/Archives/edgar/data/93676/000143774916035317/0001437749-16-035317-index.htm,28 KB,2016-07-18,2016,0000093676
3121,https://www.sec.gov/Archives/edgar/data/101984/000010198416000074/0000101984-16-000074-index.htm,147 KB,2016-05-27,2016,0000101984
3127,https://www.sec.gov/Archives/edgar/data/1606498/000160649816000080/0001606498-16-000080-index.htm,377 KB,2016-05-25,2016,0001606498
3131,https://www.sec.gov/Archives/edgar/data/883980/000110465916124460/0001104659-16-124460-index.htm,543 KB,2016-05-31,2016,0000883980
3139,https://www.sec.gov/Archives/edgar/data/1350593/000135059316000096/0001350593-16-000096-index.htm,26 KB,2016-05-27,2016,0001350593
3148,https://www.sec.gov/Archives/edgar/data/95953/000009595316000190/0000095953-16-000190-index.htm,60 KB,2016-05-31,2016,0000095953
3155,https://www.sec.gov/Archives/edgar/data/8146/000119312516608553/0001193125-16-608553-index.htm,16 KB,2016-05-31,2016,0000008146
3161,https://www.sec.gov/Archives/edgar/data/1593936/000110465916124464/0001104659-16-124464-index.htm,52 KB,2016-05-31,2016,0001593936
3166,https://www.sec.gov/Archives/edgar/data/811240/000156459016020111/0001564590-16-020111-index.htm,454 KB,2016-05-31,2016,0000811240
3172,https://www.sec.gov/Archives/edgar/data/1606757/000160675716000054/0001606757-16-000054-index.htm,1 MB,2016-05-26,2016,0001606757
3177,https://www.sec.gov/Archives/edgar/data/109177/000095014216003795/0000950142-16-003795-index.htm,20 KB,2016-05-27,2016,0000109177
3184,https://www.sec.gov/Archives/edgar/data/808450/000119312516604447/0001193125-16-604447-index.htm,48 KB,2016-05-26,2016,0000808450
3190,https://www.sec.gov/Archives/edgar/data/1012100/000119312516605215/0001193125-16-605215-index.htm,203 KB,2016-05-27,2016,0001012100
3196,https://www.sec.gov/Archives/edgar/data/1121484/000143774916033292/0001437749-16-033292-index.htm,129 KB,2016-06-06,2016,0001121484
3202,https://www.sec.gov/Archives/edgar/data/72333/000007233316000302/0000072333-16-000302-index.htm,101 KB,2016-05-31,2016,0000072333
3206,https://www.sec.gov/Archives/edgar/data/106618/000010661816000038/0000106618-16-000038-index.htm,77 KB,2016-05-26,2016,0000106618
3212,https://www.sec.gov/Archives/edgar/data/1290900/000162828016016823/0001628280-16-016823-index.htm,456 KB,2016-05-31,2016,0001290900
3218,https://www.sec.gov/Archives/edgar/data/82811/000089706916000919/0000897069-16-000919-index.htm,410 KB,2016-05-31,2016,0000082811
3225,https://www.sec.gov/Archives/edgar/data/897429/000089742916000350/0000897429-16-000350-index.htm,103 KB,2016-05-27,2016,0000897429
3231,https://www.sec.gov/Archives/edgar/data/1645590/000119312516604443/0001193125-16-604443-index.htm,290 KB,2016-05-26,2016,0001645590
3235,https://www.sec.gov/Archives/edgar/data/89800/000119312516606472/0001193125-16-606472-index.htm,48 KB,2016-05-27,2016,0000089800
3241,https://www.sec.gov/Archives/edgar/data/1033905/000103390516000174/0001033905-16-000174-index.htm,297 KB,2016-05-27,2016,0001033905
3247,https://www.sec.gov/Archives/edgar/data/46619/000004661916000111/0000046619-16-000111-index.htm,80 KB,2016-05-27,2016,0000046619
3253,https://www.sec.gov/Archives/edgar/data/1750/000110465916124455/0001104659-16-124455-index.htm,68 KB,2016-05-31,2016,0000001750
3258,https://www.sec.gov/Archives/edgar/data/1111759/000119312516607096/0001193125-16-607096-index.htm,178 KB,2016-05-31,2016,0001111759
3263,https://www.sec.gov/Archives/edgar/data/894237/000114036116067988/0001140361-16-067988-index.htm,518 KB,2016-06-01,2016,0000894237
3268,https://www.sec.gov/Archives/edgar/data/827054/000082705416000347/0000827054-16-000347-index.htm,644 KB,2016-05-26,2016,0000827054
3274,https://www.sec.gov/Archives/edgar/data/94845/000009484516000063/0000094845-16-000063-index.htm,61 KB,2016-05-31,2016,0000094845
3280,https://www.sec.gov/Archives/edgar/data/315374/000114420416105682/0001144204-16-105682-index.htm,248 KB,2016-05-31,2016,0000315374
3286,https://www.sec.gov/Archives/edgar/data/1288469/000128846916000072/0001288469-16-000072-index.htm,250 KB,2016-05-31,2016,0001288469
3292,https://www.sec.gov/Archives/edgar/data/1020214/000119312516608461/0001193125-16-608461-index.htm,36 KB,2016-05-31,2016,0001020214
3298,https://www.sec.gov/Archives/edgar/data/42582/000119312516607531/0001193125-16-607531-index.htm,64 KB,2016-05-31,2016,0000042582
3304,https://www.sec.gov/Archives/edgar/data/1114925/000101968716006466/0001019687-16-006466-index.htm,40 KB,2016-05-26,2016,0001114925
3310,https://www.sec.gov/Archives/edgar/data/93410/000009341016000058/0000093410-16-000058-index.htm,18 KB,2016-05-19,2016,0000093410
3316,https://www.sec.gov/Archives/edgar/data/1110803/000111080316000192/0001110803-16-000192-index.htm,40 KB,2016-05-25,2016,0001110803
3322,https://www.sec.gov/Archives/edgar/data/9389/000000938916000033/0000009389-16-000033-index.htm,255 KB,2016-05-20,2016,0000009389
3328,https://www.sec.gov/Archives/edgar/data/883241/000119312516608358/0001193125-16-608358-index.htm,61 KB,2016-05-31,2016,0000883241
3334,https://www.sec.gov/Archives/edgar/data/1466258/000146625816000420/0001466258-16-000420-index.htm,432 KB,2016-05-31,2016,0001466258
3340,https://www.sec.gov/Archives/edgar/data/26780/000119312516606541/0001193125-16-606541-index.htm,38 KB,2016-05-27,2016,0000026780
3346,https://www.sec.gov/Archives/edgar/data/202058/000020205816000010/0000202058-16-000010-index.htm,95 KB,2016-05-27,2016,0000202058
3352,https://www.sec.gov/Archives/edgar/data/1180145/000118014516000079/0001180145-16-000079-index.htm,60 KB,2016-05-25,2016,0001180145
3358,https://www.sec.gov/Archives/edgar/data/849869/000084986916000070/0000849869-16-000070-index.htm,97 KB,2016-05-31,2016,0000849869
3364,https://www.sec.gov/Archives/edgar/data/708821/000114036116067887/0001140361-16-067887-index.htm,73 KB,2016-05-31,2016,0000708821
3367,https://www.sec.gov/Archives/edgar/data/1506983/000117891316005595/0001178913-16-005595-index.htm,20 KB,2016-05-31,2016,0001506983
3372,https://www.sec.gov/Archives/edgar/data/915913/000119312516604305/0001193125-16-604305-index.htm,13 KB,2016-05-26,2016,0000915913
3378,https://www.sec.gov/Archives/edgar/data/1280452/000143774916033062/0001437749-16-033062-index.htm,29 KB,2016-05-31,2016,0001280452
3384,https://www.sec.gov/Archives/edgar/data/1420800/000119312516608362/0001193125-16-608362-index.htm,220 KB,2016-05-31,2016,0001420800
3390,https://www.sec.gov/Archives/edgar/data/926326/000092632616000063/0000926326-16-000063-index.htm,482 KB,2016-05-27,2016,0000926326
3396,https://www.sec.gov/Archives/edgar/data/1109345/000117891316005601/0001178913-16-005601-index.htm,219 KB,2016-05-31,2016,0001109345
3399,https://www.sec.gov/Archives/edgar/data/320340/000143774916032736/0001437749-16-032736-index.htm,23 KB,2016-05-25,2016,0000320340
3406,https://www.sec.gov/Archives/edgar/data/1001902/000119312516608316/0001193125-16-608316-index.htm,212 KB,2016-05-31,2016,0001001902
3412,https://www.sec.gov/Archives/edgar/data/1296445/000143774916032989/0001437749-16-032989-index.htm,313 KB,2016-05-31,2016,0001296445
3416,https://www.sec.gov/Archives/edgar/data/909791/000090979116000066/0000909791-16-000066-index.htm,638 KB,2016-05-31,2016,0000909791
3424,https://www.sec.gov/Archives/edgar/data/64472/000119312516605384/0001193125-16-605384-index.htm,19 KB,2016-05-27,2016,0000064472
3430,https://www.sec.gov/Archives/edgar/data/19446/000110465916124135/0001104659-16-124135-index.htm,109 KB,2016-05-31,2016,0000019446
3437,https://www.sec.gov/Archives/edgar/data/104169/000010416916000085/0000104169-16-000085-index.htm,47 KB,2016-05-31,2016,0000104169
3440,https://www.sec.gov/Archives/edgar/data/1452751/000119312516608377/0001193125-16-608377-index.htm,46 KB,2016-05-31,2016,0001452751
3445,https://www.sec.gov/Archives/edgar/data/1409375/000140937516000034/0001409375-16-000034-index.htm,30 KB,2016-05-27,2016,0001409375
3451,https://www.sec.gov/Archives/edgar/data/749098/000110465916124388/0001104659-16-124388-index.htm,435 KB,2016-05-31,2016,0000749098
3457,https://www.sec.gov/Archives/edgar/data/1439095/000119312516607148/0001193125-16-607148-index.htm,68 KB,2016-05-31,2016,0001439095
3466,https://www.sec.gov/Archives/edgar/data/1163302/000116330216000117/0001163302-16-000117-index.htm,16 KB,2016-05-27,2016,0001163302
3474,https://www.sec.gov/Archives/edgar/data/1603923/000160392316000194/0001603923-16-000194-index.htm,451 KB,2016-05-31,2016,0001603923
3479,https://www.sec.gov/Archives/edgar/data/825542/000144398416000057/0001443984-16-000057-index.htm,23 KB,2016-05-31,2016,0000825542
3486,https://www.sec.gov/Archives/edgar/data/912562/000091256216000093/0000912562-16-000093-index.htm,52 KB,2016-05-25,2016,0000912562
3491,https://www.sec.gov/Archives/edgar/data/91668/000121390016013904/0001213900-16-013904-index.htm,27 KB,2016-05-31,2016,0000091668
3496,https://www.sec.gov/Archives/edgar/data/881890/000114036116067863/0001140361-16-067863-index.htm,236 KB,2016-05-31,2016,0000881890
3502,https://www.sec.gov/Archives/edgar/data/844965/000084496516000169/0000844965-16-000169-index.htm,289 KB,2016-05-31,2016,0000844965
3507,https://www.sec.gov/Archives/edgar/data/810509/000114420416105868/0001144204-16-105868-index.htm,12 KB,2016-05-31,2016,0000810509
3510,https://www.sec.gov/Archives/edgar/data/701811/000119312516601936/0001193125-16-601936-index.htm,17 KB,2016-05-25,2016,0000701811
3516,https://www.sec.gov/Archives/edgar/data/65759/000101054916000621/0001010549-16-000621-index.htm,389 KB,2016-05-27,2016,0000065759
3522,https://www.sec.gov/Archives/edgar/data/1042893/000119312516596069/0001193125-16-596069-index.htm,17 KB,2016-05-19,2016,0001042893
3531,https://www.sec.gov/Archives/edgar/data/1413447/000119312516608372/0001193125-16-608372-index.htm,196 KB,2016-05-31,2016,0001413447
3537,https://www.sec.gov/Archives/edgar/data/1049502/000119312516607532/0001193125-16-607532-index.htm,788 KB,2016-05-31,2016,0001049502
3543,https://www.sec.gov/Archives/edgar/data/77360/000119312516606551/0001193125-16-606551-index.htm,206 KB,2016-05-27,2016,0000077360
3549,https://www.sec.gov/Archives/edgar/data/2186/000135448816007704/0001354488-16-007704-index.htm,67 KB,2016-05-31,2016,0000002186
3555,https://www.sec.gov/Archives/edgar/data/723254/000072325416000043/0000723254-16-000043-index.htm,62 KB,2016-05-13,2016,0000723254
