,link,size,accession_number,filing_date,year,cik,conformed_name,n_documents_in_filing,documents_in_filing_names
3553,https://www.sec.gov/Archives/edgar/data/723254/000072325418000008/0000723254-18-000008-index.htm,62 KB,0000723254-18-000008,2018-05-31,2018,0000723254,CINTAS CORP,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
3559,https://www.sec.gov/Archives/edgar/data/915778/000143774918010919/0001437749-18-010919-index.htm,421 KB,0001437749-18-010919,2018-05-30,2018,0000915778,DSP GROUP INC /DE/,3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
3565,https://www.sec.gov/Archives/edgar/data/1506492/000114036118026262/0001140361-18-026262-index.htm,31 KB,0001140361-18-026262,2018-05-30,2018,0001506492,"CHF Solutions, Inc.",3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
3577,https://www.sec.gov/Archives/edgar/data/1129260/000112926018000019/0001129260-18-000019-index.htm,60 KB,0001129260-18-000019,2018-05-24,2018,0001129260,"VOCERA COMMUNICATIONS, INC.",3,"[""SD FY'17 VCRA CONFLICT MINERALS FILING"", ""EXHIBIT 1.01 FY'17 CONFLICT MINERALS REPORT"", 'Complete submission text file']"
3583,https://www.sec.gov/Archives/edgar/data/74303/000007430318000025/0000074303-18-000025-index.htm,125 KB,0000074303-18-000025,2018-05-31,2018,0000074303,OLIN Corp,3,"['FORM SD', 'CONFLICT MINERALS REPORT', 'Complete submission text file']"
3589,https://www.sec.gov/Archives/edgar/data/37996/000003799618000052/0000037996-18-000052-index.htm,469 KB,0000037996-18-000052,2018-05-25,2018,0000037996,FORD MOTOR CO,3,"['FORM SD', 'CONFLICT MINERALS REPORT', 'Complete submission text file']"
3595,https://www.sec.gov/Archives/edgar/data/916365/000091636518000073/0000916365-18-000073-index.htm,351 KB,0000916365-18-000073,2018-05-30,2018,0000916365,TRACTOR SUPPLY CO /DE/,4,"['SD', 'EXHIBIT 1.01 CONFLICT MINERALS REPORT', 'GRAPHIC', 'Complete submission text file']"
3602,https://www.sec.gov/Archives/edgar/data/1048695/000104869518000019/0001048695-18-000019-index.htm,421 KB,0001048695-18-000019,2018-05-31,2018,0001048695,"F5 NETWORKS, INC.",3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
3619,https://www.sec.gov/Archives/edgar/data/1579252/000157925218000054/0001579252-18-000054-index.htm,578 KB,0001579252-18-000054,2018-05-25,2018,0001579252,"Jason Industries, Inc.",3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
3622,https://www.sec.gov/Archives/edgar/data/93389/000114036118026276/0001140361-18-026276-index.htm,100 KB,0001140361-18-026276,2018-05-30,2018,0000093389,"STANDARD MOTOR PRODUCTS, INC.",4,"['SD', 'EXHIBIT 1.01', '', 'Complete submission text file']"
3628,https://www.sec.gov/Archives/edgar/data/874396/000119312518178659/0001193125-18-178659-index.htm,32 KB,0001193125-18-178659,2018-05-30,2018,0000874396,"LIFETIME BRANDS, INC",3,"['FORM SD', 'EX-1.01', 'Complete submission text file']"
3634,https://www.sec.gov/Archives/edgar/data/1137789/000119312518176795/0001193125-18-176795-index.htm,173 KB,0001193125-18-176795,2018-05-29,2018,0001137789,Seagate Technology plc,4,"['SD', 'EX-1.01', 'GRAPHIC', 'Complete submission text file']"
3640,https://www.sec.gov/Archives/edgar/data/1368265/000119312518178566/0001193125-18-178566-index.htm,303 KB,0001193125-18-178566,2018-05-30,2018,0001368265,Clean Energy Fuels Corp.,3,"['SD', 'EX-1.01', 'Complete submission text file']"
3646,https://www.sec.gov/Archives/edgar/data/896429/000114036118026548/0001140361-18-026548-index.htm,31 KB,0001140361-18-026548,2018-05-31,2018,0000896429,USA TECHNOLOGIES INC,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
3652,https://www.sec.gov/Archives/edgar/data/926042/000156459018014729/0001564590-18-014729-index.htm,124 KB,0001564590-18-014729,2018-05-31,2018,0000926042,TATA MOTORS LTD/FI,3,"['SD', 'EX-1.01', 'Complete submission text file']"
3657,https://www.sec.gov/Archives/edgar/data/1446159/000117184318004713/0001171843-18-004713-index.htm,18 KB,0001171843-18-004713,2018-06-18,2018,0001446159,Predictive Oncology Inc.,3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
3663,https://www.sec.gov/Archives/edgar/data/34067/000003406718000019/0000034067-18-000019-index.htm,43 KB,0000034067-18-000019,2018-05-31,2018,0000034067,DMC Global Inc.,3,"['2017 CONFLICT MINERALS', 'EXHIBIT 1.01 - CONFLICT MINERALS REPORT', 'Complete submission text file']"
3669,https://www.sec.gov/Archives/edgar/data/1635881/000163588118000062/0001635881-18-000062-index.htm,659 KB,0001635881-18-000062,2018-05-30,2018,0001635881,Exterran Corp,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
3673,https://www.sec.gov/Archives/edgar/data/912463/000091246318000028/0000912463-18-000028-index.htm,88 KB,0000912463-18-000028,2018-05-29,2018,0000912463,GUESS INC,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
3679,https://www.sec.gov/Archives/edgar/data/88790/000089710118000547/0000897101-18-000547-index.htm,268 KB,0000897101-18-000547,2018-05-31,2018,0000088790,INTRICON CORP,3,"['FORM SD', 'CONFLICT MINERALS REPORT OF INTRICON CORPORATION', 'Complete submission text file']"
3685,https://www.sec.gov/Archives/edgar/data/807707/000080770718000038/0000807707-18-000038-index.htm,952 KB,0000807707-18-000038,2018-05-29,2018,0000807707,VOXX International Corp,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
3691,https://www.sec.gov/Archives/edgar/data/771266/000119312518167326/0001193125-18-167326-index.htm,30 KB,0001193125-18-167326,2018-05-18,2018,0000771266,KOPIN CORP,3,"['SD', 'EX-1.01', 'Complete submission text file']"
3697,https://www.sec.gov/Archives/edgar/data/1341439/000119312518180306/0001193125-18-180306-index.htm,37 KB,0001193125-18-180306,2018-05-31,2018,0001341439,ORACLE CORP,3,"['SD', 'EX-1.01', 'Complete submission text file']"
3703,https://www.sec.gov/Archives/edgar/data/318833/000031883318000036/0000318833-18-000036-index.htm,46 KB,0000318833-18-000036,2018-05-31,2018,0000318833,TEAM INC,3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
3715,https://www.sec.gov/Archives/edgar/data/1116942/000119312518174863/0001193125-18-174863-index.htm,584 KB,0001193125-18-174863,2018-05-25,2018,0001116942,TTM TECHNOLOGIES INC,3,"['SD', 'EX-1.01', 'Complete submission text file']"
3724,https://www.sec.gov/Archives/edgar/data/18230/000001823018000158/0000018230-18-000158-index.htm,1 MB,0000018230-18-000158,2018-05-30,2018,0000018230,CATERPILLAR INC,11,"['SD', 'EXHIBIT 1.01', '', '', '', '', '', '', '', '', 'Complete submission text file']"
3730,https://www.sec.gov/Archives/edgar/data/1109138/000117891318001817/0001178913-18-001817-index.htm,256 KB,0001178913-18-001817,2018-05-31,2018,0001109138,CAMTEK LTD,4,"['SD', 'EXHIBIT 1.01', '', 'Complete submission text file']"
3736,https://www.sec.gov/Archives/edgar/data/1050825/000105082518000099/0001050825-18-000099-index.htm,312 KB,0001050825-18-000099,2018-05-16,2018,0001050825,STEELCASE INC,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
3747,https://www.sec.gov/Archives/edgar/data/816761/000119312518172948/0001193125-18-172948-index.htm,128 KB,0001193125-18-172948,2018-05-24,2018,0000816761,TERADATA CORP /DE/,4,"['FORM SD', 'EX-1.01', 'GRAPHIC', 'Complete submission text file']"
3753,https://www.sec.gov/Archives/edgar/data/818479/000081847918000026/0000818479-18-000026-index.htm,41 KB,0000818479-18-000026,2018-05-31,2018,0000818479,DENTSPLY SIRONA Inc.,3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
3759,https://www.sec.gov/Archives/edgar/data/842633/000084263318000058/0000842633-18-000058-index.htm,539 KB,0000842633-18-000058,2018-05-31,2018,0000842633,TRIMAS CORP,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
3770,https://www.sec.gov/Archives/edgar/data/1401708/000140170818000084/0001401708-18-000084-index.htm,40 KB,0001401708-18-000084,2018-05-30,2018,0001401708,NanoString Technologies Inc,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
3776,https://www.sec.gov/Archives/edgar/data/936402/000093640218000019/0000936402-18-000019-index.htm,154 KB,0000936402-18-000019,2018-05-24,2018,0000936402,Shire plc,3,"['SD', 'GRAPHIC', 'Complete submission text file']"
3779,https://www.sec.gov/Archives/edgar/data/1511737/000114420418031769/0001144204-18-031769-index.htm,241 KB,0001144204-18-031769,2018-05-31,2018,0001511737,Ubiquiti Inc.,3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
3785,https://www.sec.gov/Archives/edgar/data/887226/000088722618000009/0000887226-18-000009-index.htm,75 KB,0000887226-18-000009,2018-05-23,2018,0000887226,PERCEPTRON INC/MI,3,"['FORM SD', 'EXHIBIT', 'Complete submission text file']"
3790,https://www.sec.gov/Archives/edgar/data/78003/000119312518180044/0001193125-18-180044-index.htm,51 KB,0001193125-18-180044,2018-05-31,2018,0000078003,PFIZER INC,3,"['SD', 'EX-1.01', 'Complete submission text file']"
3794,https://www.sec.gov/Archives/edgar/data/6281/000000628118000085/0000006281-18-000085-index.htm,395 KB,0000006281-18-000085,2018-05-30,2018,0000006281,ANALOG DEVICES INC,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
3806,https://www.sec.gov/Archives/edgar/data/97216/000009721618000099/0000097216-18-000099-index.htm,332 KB,0000097216-18-000099,2018-05-30,2018,0000097216,TEREX CORP,3,"['SD FORM 05-30-2018', 'EXHIBIT 1.01 CONFLICT MINERALS REPORT FOR 2017', 'Complete submission text file']"
3812,https://www.sec.gov/Archives/edgar/data/1492633/000119312518172087/0001193125-18-172087-index.htm,159 KB,0001193125-18-172087,2018-05-23,2018,0001492633,Nielsen Holdings plc,3,"['SD', 'EX-1.01', 'Complete submission text file']"
3824,https://www.sec.gov/Archives/edgar/data/917273/000119312518178552/0001193125-18-178552-index.htm,138 KB,0001193125-18-178552,2018-05-30,2018,0000917273,RAMBUS INC,3,"['FORM SD', 'EX-1.01', 'Complete submission text file']"
3831,https://www.sec.gov/Archives/edgar/data/1162461/000143774918011005/0001437749-18-011005-index.htm,26 KB,0001437749-18-011005,2018-05-31,2018,0001162461,CUTERA INC,3,"['FORM SD', '', 'Complete submission text file']"
3843,https://www.sec.gov/Archives/edgar/data/868780/000119312518176334/0001193125-18-176334-index.htm,156 KB,0001193125-18-176334,2018-05-29,2018,0000868780,"Dorman Products, Inc.",3,"['SD', 'EX-1.01', 'Complete submission text file']"
3849,https://www.sec.gov/Archives/edgar/data/908255/000090825518000037/0000908255-18-000037-index.htm,374 KB,0000908255-18-000037,2018-05-31,2018,0000908255,BORGWARNER INC,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
3861,https://www.sec.gov/Archives/edgar/data/821002/000114420418031988/0001144204-18-031988-index.htm,37 KB,0001144204-18-031988,2018-05-31,2018,0000821002,G III APPAREL GROUP LTD /DE/,3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
3874,https://www.sec.gov/Archives/edgar/data/1639691/000163969118000058/0001639691-18-000058-index.htm,698 KB,0001639691-18-000058,2018-05-31,2018,0001639691,LivaNova PLC,4,"['LIVANOVA FORM SD', 'LIVANOVA 2017 CONFLICT MINERALS REPORT', '', 'Complete submission text file']"
3878,https://www.sec.gov/Archives/edgar/data/949158/000094915818000092/0000949158-18-000092-index.htm,70 KB,0000949158-18-000092,2018-05-30,2018,0000949158,CRAY INC,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
3884,https://www.sec.gov/Archives/edgar/data/109198/000119312518180196/0001193125-18-180196-index.htm,147 KB,0001193125-18-180196,2018-05-31,2018,0000109198,TJX COMPANIES INC /DE/,3,"['SD', 'EX-1.01', 'Complete submission text file']"
3890,https://www.sec.gov/Archives/edgar/data/797721/000119312518175625/0001193125-18-175625-index.htm,166 KB,0001193125-18-175625,2018-05-29,2018,0000797721,VIASAT INC,3,"['SD', 'EX-1.01', 'Complete submission text file']"
3896,https://www.sec.gov/Archives/edgar/data/1101680/000110168018000027/0001101680-18-000027-index.htm,668 KB,0001101680-18-000027,2018-05-31,2018,0001101680,DASAN ZHONE SOLUTIONS INC,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
3902,https://www.sec.gov/Archives/edgar/data/1517396/000120677418001776/0001206774-18-001776-index.htm,354 KB,0001206774-18-001776,2018-05-30,2018,0001517396,STRATASYS LTD.,3,"['SPECIALIZED DISCLOSURE REPORT', 'CONFLICT MINERALS REPORT AS REQUIRED BY ITEMS 1.01 AND 1.02 OF THIS FORM', 'Complete submission text file']"
3907,https://www.sec.gov/Archives/edgar/data/1310067/000119312518179512/0001193125-18-179512-index.htm,172 KB,0001193125-18-179512,2018-05-31,2018,0001310067,SEARS HOLDINGS CORP,3,"['SD', 'EX-1.01', 'Complete submission text file']"
3912,https://www.sec.gov/Archives/edgar/data/1316644/000118518518001031/0001185185-18-001031-index.htm,41 KB,0001185185-18-001031,2018-05-31,2018,0001316644,"AeroGrow International, Inc.",3,"['SD', 'EX-1.01', 'Complete submission text file']"
3924,https://www.sec.gov/Archives/edgar/data/217346/000110465918035970/0001104659-18-035970-index.htm,576 KB,0001104659-18-035970,2018-05-25,2018,0000217346,TEXTRON INC,3,"['SD', 'EX-1.01', 'Complete submission text file']"
3929,https://www.sec.gov/Archives/edgar/data/873044/000087304418000066/0000873044-18-000066-index.htm,397 KB,0000873044-18-000066,2018-05-21,2018,0000873044,RADISYS CORP,3,"['FORM SD 2017', 'EXHIBIT 1.01', 'Complete submission text file']"
3938,https://www.sec.gov/Archives/edgar/data/1267482/000114420418030211/0001144204-18-030211-index.htm,54 KB,0001144204-18-030211,2018-05-22,2018,0001267482,SEMICONDUCTOR MANUFACTURING INTERNATIONAL CORP,3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
3945,https://www.sec.gov/Archives/edgar/data/703361/000162828018007508/0001628280-18-007508-index.htm,336 KB,0001628280-18-007508,2018-06-01,2018,0000703361,INTEGRATED DEVICE TECHNOLOGY INC,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
3951,https://www.sec.gov/Archives/edgar/data/884624/000156459018014677/0001564590-18-014677-index.htm,60 KB,0001564590-18-014677,2018-05-30,2018,0000884624,Orthofix Medical Inc.,4,"['SD - FY 2017', 'EX-1.01', 'GRAPHIC', 'Complete submission text file']"
3961,https://www.sec.gov/Archives/edgar/data/1579241/000157924118000024/0001579241-18-000024-index.htm,475 KB,0001579241-18-000024,2018-05-24,2018,0001579241,Allegion plc,4,"['SD', 'EXHIBIT 1.01', '', 'Complete submission text file']"
3970,https://www.sec.gov/Archives/edgar/data/1129155/000114420418031958/0001144204-18-031958-index.htm,91 KB,0001144204-18-031958,2018-05-31,2018,0001129155,MARINE PRODUCTS CORP,4,"['FORM SD', 'EXHIBIT 1.01', 'GRAPHIC', 'Complete submission text file']"
3976,https://www.sec.gov/Archives/edgar/data/1108320/000143774918010986/0001437749-18-010986-index.htm,735 KB,0001437749-18-010986,2018-05-31,2018,0001108320,SMTC CORP,6,"['FORM SD', 'EXHIBIT 1.01', '', '', '', 'Complete submission text file']"
3982,https://www.sec.gov/Archives/edgar/data/1113256/000120677418001654/0001206774-18-001654-index.htm,191 KB,0001206774-18-001654,2018-05-16,2018,0001113256,"MERITOR, INC.",3,"['SPECIALIZED DISCLOSURE REPORT', 'CONFLICT MINERALS REPORT AS REQUIRED BY ITEMS 1.01 AND 1.02', 'Complete submission text file']"
3988,https://www.sec.gov/Archives/edgar/data/1097864/000119312518178491/0001193125-18-178491-index.htm,309 KB,0001193125-18-178491,2018-05-30,2018,0001097864,ON SEMICONDUCTOR CORP,8,"['SD', 'EX-1.01', 'GRAPHIC', 'GRAPHIC', 'GRAPHIC', 'GRAPHIC', 'GRAPHIC', 'Complete submission text file']"
3996,https://www.sec.gov/Archives/edgar/data/108772/000119312518163337/0001193125-18-163337-index.htm,313 KB,0001193125-18-163337,2018-05-15,2018,0000108772,XEROX CORP,5,"['SD', 'EX-1.01', 'GRAPHIC', 'GRAPHIC', 'Complete submission text file']"
4002,https://www.sec.gov/Archives/edgar/data/315189/000110465918035927/0001104659-18-035927-index.htm,511 KB,0001104659-18-035927,2018-05-25,2018,0000315189,DEERE & CO,3,"['SD', 'EX-1.01', 'Complete submission text file']"
4008,https://www.sec.gov/Archives/edgar/data/1374535/000156459018014699/0001564590-18-014699-index.htm,378 KB,0001564590-18-014699,2018-05-30,2018,0001374535,Altra Industrial Motion Corp.,3,"['SD', 'EX-1.01', 'Complete submission text file']"
4014,https://www.sec.gov/Archives/edgar/data/936468/000093646818000027/0000936468-18-000027-index.htm,471 KB,0000936468-18-000027,2018-05-25,2018,0000936468,LOCKHEED MARTIN CORP,4,"['SD', 'EXHIBIT 1.01', '', 'Complete submission text file']"
4026,https://www.sec.gov/Archives/edgar/data/1624826/000162482618000029/0001624826-18-000029-index.htm,95 KB,0001624826-18-000029,2018-05-31,2018,0001624826,MPM Holdings Inc.,3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
4030,https://www.sec.gov/Archives/edgar/data/16040/000119312518179621/0001193125-18-179621-index.htm,31 KB,0001193125-18-179621,2018-05-31,2018,0000016040,CABOT CORP,3,"['SD', 'EX-1.01', 'Complete submission text file']"
4035,https://www.sec.gov/Archives/edgar/data/761238/000149315218008035/0001493152-18-008035-index.htm,839 KB,0001493152-18-008035,2018-05-31,2018,0000761238,RADA ELECTRONIC INDUSTRIES LTD,3,"['', '', 'Complete submission text file']"
4041,https://www.sec.gov/Archives/edgar/data/751978/000119312518173398/0001193125-18-173398-index.htm,68 KB,0001193125-18-173398,2018-05-24,2018,0000751978,VICOR CORP,3,"['SD', 'EX-1.01', 'Complete submission text file']"
4052,https://www.sec.gov/Archives/edgar/data/1555280/000155528018000184/0001555280-18-000184-index.htm,363 KB,0001555280-18-000184,2018-05-30,2018,0001555280,Zoetis Inc.,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
4059,https://www.sec.gov/Archives/edgar/data/39911/000003991118000090/0000039911-18-000090-index.htm,146 KB,0000039911-18-000090,2018-05-31,2018,0000039911,GAP INC,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
4065,https://www.sec.gov/Archives/edgar/data/897322/000117891318001790/0001178913-18-001790-index.htm,380 KB,0001178913-18-001790,2018-05-30,2018,0000897322,GILAT SATELLITE NETWORKS LTD,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
4077,https://www.sec.gov/Archives/edgar/data/866374/000110465918037147/0001104659-18-037147-index.htm,772 KB,0001104659-18-037147,2018-05-31,2018,0000866374,FLEX LTD.,3,"['SD', 'EX-1.01', 'Complete submission text file']"
4089,https://www.sec.gov/Archives/edgar/data/917491/000091749118000028/0000917491-18-000028-index.htm,56 KB,0000917491-18-000028,2018-05-31,2018,0000917491,FARO TECHNOLOGIES INC,3,"['FORM SD', 'CONFLICT MINERALS REPORT', 'Complete submission text file']"
4095,https://www.sec.gov/Archives/edgar/data/820534/000119312518173471/0001193125-18-173471-index.htm,25 KB,0001193125-18-173471,2018-05-24,2018,0000820534,BRITISH TELECOMMUNICATIONS PLC /ADR,3,"['SD', 'EX-1.01', 'Complete submission text file']"
4101,https://www.sec.gov/Archives/edgar/data/1589526/000158952618000047/0001589526-18-000047-index.htm,388 KB,0001589526-18-000047,2018-05-30,2018,0001589526,Blue Bird Corp,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
4111,https://www.sec.gov/Archives/edgar/data/1669811/000119312518178542/0001193125-18-178542-index.htm,32 KB,0001193125-18-178542,2018-05-30,2018,0001669811,"Donnelley Financial Solutions, Inc.",3,"['SD', 'EX-1.01', 'Complete submission text file']"
4114,https://www.sec.gov/Archives/edgar/data/839923/000110465918036941/0001104659-18-036941-index.htm,2 MB,0001104659-18-036941,2018-05-31,2018,0000839923,VODAFONE GROUP PUBLIC LTD CO,9,"['SD', 'EX-1.01', 'GRAPHIC', 'GRAPHIC', 'GRAPHIC', 'GRAPHIC', 'GRAPHIC', 'GRAPHIC', 'Complete submission text file']"
4120,https://www.sec.gov/Archives/edgar/data/105319/000119312518179685/0001193125-18-179685-index.htm,36 KB,0001193125-18-179685,2018-05-31,2018,0000105319,WEIGHT WATCHERS INTERNATIONAL INC,3,"['FORM SD', 'EX-1.01', 'Complete submission text file']"
4126,https://www.sec.gov/Archives/edgar/data/1173514/000117351418000056/0001173514-18-000056-index.htm,68 KB,0001173514-18-000056,2018-05-31,2018,0001173514,"HYSTER-YALE MATERIALS HANDLING, INC.",3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
4132,https://www.sec.gov/Archives/edgar/data/8818/000110465918035992/0001104659-18-035992-index.htm,53 KB,0001104659-18-035992,2018-05-25,2018,0000008818,Avery Dennison Corp,3,"['SD', 'EX-1.01', 'Complete submission text file']"
4139,https://www.sec.gov/Archives/edgar/data/1227025/000110465918036863/0001104659-18-036863-index.htm,596 KB,0001104659-18-036863,2018-05-31,2018,0001227025,NEOPHOTONICS CORP,3,"['SD', 'EX-1.01', 'Complete submission text file']"
4150,https://www.sec.gov/Archives/edgar/data/1173382/000117338218000008/0001173382-18-000008-index.htm,29 KB,0001173382-18-000008,2018-05-31,2018,0001173382,CAE INC,3,"['FORM SD', 'EXHIBIT 2.01', 'Complete submission text file']"
4157,https://www.sec.gov/Archives/edgar/data/912615/000119312518180297/0001193125-18-180297-index.htm,56 KB,0001193125-18-180297,2018-05-31,2018,0000912615,URBAN OUTFITTERS INC,3,"['FORM SD', 'EX-1.01', 'Complete submission text file']"
4171,https://www.sec.gov/Archives/edgar/data/1114448/000110465918037012/0001104659-18-037012-index.htm,59 KB,0001104659-18-037012,2018-05-31,2018,0001114448,NOVARTIS AG,3,"['SD', 'EX-1.01', 'Complete submission text file']"
4177,https://www.sec.gov/Archives/edgar/data/1418100/000141810018000114/0001418100-18-000114-index.htm,690 KB,0001418100-18-000114,2018-05-31,2018,0001418100,Avaya Holdings Corp.,5,"['SD', 'EXHIBIT 1.01', '', '', 'Complete submission text file']"
4179,https://www.sec.gov/Archives/edgar/data/886158/000117184318004328/0001171843-18-004328-index.htm,62 KB,0001171843-18-004328,2018-05-31,2018,0000886158,BED BATH & BEYOND INC,3,"['FORM SD', 'CONFLICT MINERALS REPORT', 'Complete submission text file']"
4185,https://www.sec.gov/Archives/edgar/data/724004/000143774918010796/0001437749-18-010796-index.htm,26 KB,0001437749-18-010796,2018-05-29,2018,0000724004,MESA LABORATORIES INC /CO,3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
4191,https://www.sec.gov/Archives/edgar/data/719494/000114420418031892/0001144204-18-031892-index.htm,42 KB,0001144204-18-031892,2018-05-31,2018,0000719494,"Inrad Optics, Inc.",3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
4197,https://www.sec.gov/Archives/edgar/data/707388/000070738818000022/0000707388-18-000022-index.htm,34 KB,0000707388-18-000022,2018-05-31,2018,0000707388,DIGIRAD CORP,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
4203,https://www.sec.gov/Archives/edgar/data/1666700/000119312518179607/0001193125-18-179607-index.htm,59 KB,0001193125-18-179607,2018-05-31,2018,0001666700,"DuPont de Nemours, Inc.",3,"['SD', 'EX-1.01', 'Complete submission text file']"
4205,https://www.sec.gov/Archives/edgar/data/1453015/000145301518000010/0001453015-18-000010-index.htm,1 MB,0001453015-18-000010,2018-05-31,2018,0001453015,Ballard Power Systems Inc.,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
4210,https://www.sec.gov/Archives/edgar/data/1370416/000137041618000017/0001370416-18-000017-index.htm,31 KB,0001370416-18-000017,2018-05-31,2018,0001370416,WESTPORT FUEL SYSTEMS INC.,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
4222,https://www.sec.gov/Archives/edgar/data/885639/000156459018014750/0001564590-18-014750-index.htm,670 KB,0001564590-18-014750,2018-05-31,2018,0000885639,KOHLS Corp,3,"['SD 2018 CONFLICT MINERALS REPORT', 'EX-1.01', 'Complete submission text file']"
4228,https://www.sec.gov/Archives/edgar/data/793952/000079395218000030/0000793952-18-000030-index.htm,69 KB,0000793952-18-000030,2018-05-31,2018,0000793952,"HARLEY-DAVIDSON, INC.",3,"['SD', 'REPORT ON CONFLICT MINERALS', 'Complete submission text file']"
4241,https://www.sec.gov/Archives/edgar/data/56873/000110465918037025/0001104659-18-037025-index.htm,34 KB,0001104659-18-037025,2018-05-31,2018,0000056873,KROGER CO,3,"['SD', 'EX-1.01', 'Complete submission text file']"
4247,https://www.sec.gov/Archives/edgar/data/758938/000143774918011032/0001437749-18-011032-index.htm,591 KB,0001437749-18-011032,2018-05-31,2018,0000758938,QUALSTAR CORP,3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
4251,https://www.sec.gov/Archives/edgar/data/1487101/000148710118000022/0001487101-18-000022-index.htm,81 KB,0001487101-18-000022,2018-05-30,2018,0001487101,KEYW HOLDING CORP,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
4257,https://www.sec.gov/Archives/edgar/data/1166126/000116612618000037/0001166126-18-000037-index.htm,227 KB,0001166126-18-000037,2018-05-31,2018,0001166126,J C PENNEY CO INC,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
4265,https://www.sec.gov/Archives/edgar/data/320193/000119312518073716/0001193125-18-073716-index.htm,876 KB,0001193125-18-073716,2018-03-07,2018,0000320193,Apple Inc.,7,"['FORM SD', 'EX-1.01', 'GRAPHIC', 'GRAPHIC', 'GRAPHIC', 'GRAPHIC', 'Complete submission text file']"
4271,https://www.sec.gov/Archives/edgar/data/1091883/000109188318000028/0001091883-18-000028-index.htm,65 KB,0001091883-18-000028,2018-05-31,2018,0001091883,CIRCOR INTERNATIONAL INC,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
4277,https://www.sec.gov/Archives/edgar/data/65270/000006527018000007/0000065270-18-000007-index.htm,515 KB,0000065270-18-000007,2018-05-31,2018,0000065270,METHODE ELECTRONICS INC,3,"['FORM SD FOR METHODE ELECTRONICS, INC FILED MAY 30, 2018', 'EXHIBIT 1.01', 'Complete submission text file']"
4287,https://www.sec.gov/Archives/edgar/data/1411207/000119312518180301/0001193125-18-180301-index.htm,127 KB,0001193125-18-180301,2018-05-31,2018,0001411207,Allison Transmission Holdings Inc,4,"['FORM SD', 'EX-1.01', 'GRAPHIC', 'Complete submission text file']"
4293,https://www.sec.gov/Archives/edgar/data/8868/000000886818000033/0000008868-18-000033-index.htm,55 KB,0000008868-18-000033,2018-05-30,2018,0000008868,AVON PRODUCTS INC,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
4299,https://www.sec.gov/Archives/edgar/data/1493594/000119312518179354/0001193125-18-179354-index.htm,207 KB,0001193125-18-179354,2018-05-31,2018,0001493594,"MACOM Technology Solutions Holdings, Inc.",3,"['SD', 'EX-1.01', 'Complete submission text file']"
4305,https://www.sec.gov/Archives/edgar/data/1537054/000119312518179750/0001193125-18-179750-index.htm,25 KB,0001193125-18-179750,2018-05-31,2018,0001537054,Gogo Inc.,3,"['SD', 'EX-1.01', 'Complete submission text file']"
4316,https://www.sec.gov/Archives/edgar/data/896156/000143774918010463/0001437749-18-010463-index.htm,36 KB,0001437749-18-010463,2018-05-22,2018,0000896156,ETHAN ALLEN INTERIORS INC,3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
